SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
500,09.55,38,299,158,4,7
500,10.00,337,300,154,6,15
500,10.05,637,300,83,1,8
500,10.15,1237,300,47,4,13
500,10.35,2437,300,52,5,13
500,10.50,3337,300,60,5,17
500,11.05,4237,300,37,2,12
500,12.10,8137,300,122,6,26
500,12.35,9637,300,44,1,12
500,12.40,9937,300,47,2,10
500,12.45,10237,300,93,5,18
500,13.15,12037,300,45,1,7
500,14.15,15637,300,38,3,25
500,14.25,16237,300,62,5,22
500,14.45,17437,300,43,1,12
500,15.30,20137,300,155,7,18
500,15.35,20437,300,112,6,26
500,16.10,22119,300,79,4,12
500,16.25,23019,300,43,2,7
