SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
231,09.05,727,300,295,21,41
231,09.45,3127,300,259,22,45
231,10.00,4027,300,280,14,40
231,14.50,21427,300,439,16,28
231,15.20,23227,300,233,16,38
231,15.30,23827,300,738,35,44
231,15.35,24127,300,385,20,28
231,17.00,29227,300,238,14,27
231,17.05,29527,300,248,20,63
231,17.50,32227,300,217,15,37
231,18.55,36127,300,220,20,67
231,19.05,36727,300,414,28,60
231,19.10,37027,300,421,15,29
231,19.15,37327,300,275,18,42
231,19.20,37627,300,223,19,61
231,19.25,37927,300,308,20,39
231,19.45,39127,300,231,20,41
231,19.50,39427,300,348,15,33
231,19.55,39727,300,223,13,27
