SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
513,13.30,153,300,206,8,15
513,13.45,1053,300,128,8,21
513,14.15,2853,300,148,11,28
513,14.30,3753,300,156,12,41
513,15.00,5553,300,155,6,15
513,15.25,7053,300,163,4,24
513,15.45,8253,300,531,9,30
513,16.15,10053,300,106,5,15
513,20.10,24153,300,131,4,14
513,20.15,24453,300,223,4,19
513,20.20,24753,300,270,9,15
513,20.35,25653,300,167,6,20
513,20.50,26553,300,145,7,25
513,20.55,26853,300,120,7,71
513,21.00,27153,300,187,12,24
513,21.30,28953,300,338,10,19
513,21.45,29853,300,383,13,25
513,21.50,30153,300,363,13,25
513,22.10,31353,300,296,10,20
513,22.20,31953,300,240,25,43
513,23.55,37653,300,130,7,17
513,00.00,37953,146,141,6,18
