SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
471,07.30,847,300,139,5,19
471,07.40,1447,300,223,9,18
471,07.50,2047,300,159,9,22
471,08.00,2647,300,186,9,25
471,08.05,2947,300,170,10,39
471,08.45,5347,300,146,7,20
471,09.00,6247,300,164,5,38
471,09.35,8347,300,461,10,16
471,09.40,8647,300,291,9,15
471,09.45,8947,300,351,7,15
471,09.50,9247,300,176,6,11
471,11.55,16747,300,437,13,18
471,15.05,28147,300,597,25,40
471,15.25,29347,300,358,13,21
471,15.30,29647,300,400,18,37
471,15.35,29947,300,395,13,30
471,15.45,30547,300,195,9,19
471,16.25,32947,300,174,10,38
471,16.30,33247,300,135,7,20
471,18.20,39847,300,160,4,14
471,19.05,42547,300,340,11,16
471,19.35,44347,300,173,5,20
471,20.10,46447,300,157,8,13
