SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13628,9.05,5,300,23,2,10
13628,9.1,305,300,13,0,0
13628,9.15,605,300,36,0,3
13628,9.2,905,300,5,1,6
13628,9.25,1205,300,8,0,2
13628,9.3,1505,300,40,1,10
13628,9.35,1805,300,90,5,16
13628,9.4,2105,300,165,8,25
13628,9.45,2405,300,36,0,1
13628,9.5,2705,300,7,0,0
13628,9.55,3005,300,16,1,1
13628,10,3305,300,18,0,1
13628,10.05,3605,300,120,0,0
13628,10.1,3905,300,147,4,11
13628,10.15,4205,300,94,1,4
13628,10.2,4505,300,27,1,16
13628,10.25,4805,300,25,0,2
13628,10.3,5105,300,0,0,1
13628,10.35,5405,300,0,0,2
13628,10.4,5705,300,95,3,6
13628,10.45,6005,300,102,5,12
13628,10.5,6305,300,253,3,5
13628,10.55,6605,300,333,2,5
13628,11,6905,300,217,4,16
13628,11.05,7205,300,52,1,8
13628,11.1,7505,300,33,1,15
13628,11.15,7805,300,126,7,12
13628,14.4,20105,300,199,6,7
13628,14.45,20405,300,252,14,29
13628,14.5,20705,300,379,2,3
13628,14.55,21005,300,231,1,2
13628,15,21305,300,247,0,0
13628,15.05,21605,300,491,1,1
13628,15.1,21905,300,3,0,1
13628,15.15,22205,300,10,0,0
13628,15.2,22505,300,60,4,8
13628,15.25,22805,300,181,2,8
13628,15.3,23105,300,65,0,5
13628,15.35,23405,300,72,3,20
13628,15.4,23705,300,15,0,12
13628,15.45,24005,300,5,1,7
13628,15.5,24305,300,16,0,2
13628,15.55,24605,300,139,1,2
13628,16,24905,300,115,1,5
13628,16.05,25205,300,215,1,3
13628,16.1,25505,300,103,4,11
13628,16.15,25805,300,86,1,3
13628,16.2,26105,300,162,0,1
13628,16.25,26405,300,361,5,5
13628,16.3,26705,300,263,2,5
13628,17.55,31805,300,179,3,13
13628,18,32105,300,35,0,2
13628,18.05,32405,300,168,8,19
13628,18.1,32705,300,201,7,19
13628,18.15,33005,300,116,7,32
13628,18.2,33305,300,154,3,8
13628,18.25,33605,300,139,0,0
13628,18.3,33905,300,111,1,1
13628,18.35,34205,300,1,0,0
13628,18.4,34505,300,71,0,0
13628,18.45,34805,300,35,0,0
13628,18.5,35105,300,76,1,1
13628,18.55,35405,300,101,0,2
13628,19,35705,300,217,0,0
13628,19.05,36005,300,162,0,0
13628,19.1,36305,300,451,1,2
13628,19.15,36605,300,485,1,3
13628,19.2,36905,300,540,1,2
13628,19.25,37205,300,477,3,3
13628,19.3,37505,300,463,2,3
13628,19.35,37805,300,317,5,5
13628,19.4,38105,300,307,14,33
13628,19.45,38405,300,236,0,1
13628,19.5,38705,300,418,8,12
13628,19.55,39005,300,82,4,15
13628,20,39305,300,311,7,10
13628,20.05,39605,300,171,7,9
