Subject,AWC,hour
11009.0,21.0,15.55
11009.0,16.0,15.5
11009.0,12.0,16.45
11009.0,7.0,17.05
11009.0,6.0,16.5
11009.0,3.0,15.3
11009.0,1.0,15.45
11009.0,0.0,16.4
11009.0,0.0,18.4
11009.0,-1,0
11009.0,-1,0.05
11009.0,-1,0.1
11009.0,-1,0.15000000000000002
11009.0,-1,0.2
11009.0,-1,0.25
11009.0,-1,0.30000000000000004
11009.0,-1,0.35000000000000003
11009.0,-1,0.4
11009.0,-1,0.45
11009.0,-1,0.5
11009.0,-1,0.55
11009.0,-1,1
11009.0,-1,1.05
11009.0,-1,1.1
11009.0,-1,1.15
11009.0,-1,1.2
11009.0,-1,1.25
11009.0,-1,1.3
11009.0,-1,1.35
11009.0,-1,1.4
11009.0,-1,1.45
11009.0,-1,1.5
11009.0,-1,1.55
11009.0,-1,2
11009.0,-1,2.05
11009.0,-1,2.1
11009.0,-1,2.15
11009.0,-1,2.2
11009.0,-1,2.25
11009.0,-1,2.3
11009.0,-1,2.35
11009.0,-1,2.4
11009.0,-1,2.45
11009.0,-1,2.5
11009.0,-1,2.55
11009.0,-1,3
11009.0,-1,3.05
11009.0,-1,3.1
11009.0,-1,3.15
11009.0,-1,3.2
11009.0,-1,3.25
11009.0,-1,3.3
11009.0,-1,3.35
11009.0,-1,3.4
11009.0,-1,3.45
11009.0,-1,3.5
11009.0,-1,3.55
11009.0,-1,4
11009.0,-1,4.05
11009.0,-1,4.1
11009.0,-1,4.15
11009.0,-1,4.2
11009.0,-1,4.25
11009.0,-1,4.3
11009.0,-1,4.35
11009.0,-1,4.4
11009.0,-1,4.45
11009.0,-1,4.5
11009.0,-1,4.55
11009.0,-1,5
11009.0,-1,5.05
11009.0,-1,5.1
11009.0,-1,5.15
11009.0,-1,5.2
11009.0,-1,5.25
11009.0,-1,5.3
11009.0,-1,5.35
11009.0,-1,5.4
11009.0,-1,5.45
11009.0,-1,5.5
11009.0,-1,5.55
11009.0,-1,6
11009.0,-1,6.05
11009.0,-1,6.1
11009.0,-1,6.15
11009.0,-1,6.2
11009.0,-1,6.25
11009.0,-1,6.3
11009.0,-1,6.35
11009.0,-1,6.4
11009.0,-1,6.45
11009.0,-1,6.5
11009.0,-1,6.55
11009.0,-1,7
11009.0,-1,7.05
11009.0,-1,7.1
11009.0,-1,7.15
11009.0,-1,7.2
11009.0,-1,7.25
11009.0,-1,7.3
11009.0,-1,7.35
11009.0,-1,7.4
11009.0,-1,10.05
11009.0,-1,10.1
11009.0,-1,10.15
11009.0,-1,10.2
11009.0,-1,13.1
11009.0,-1,13.15
11009.0,-1,13.2
11009.0,-1,13.25
11009.0,-1,13.3
11009.0,-1,13.35
11009.0,-1,13.4
11009.0,-1,13.45
11009.0,-1,13.5
11009.0,-1,14.2
11009.0,-1,14.25
11009.0,-1,14.3
11009.0,-1,14.35
11009.0,-1,14.4
11009.0,-1,14.45
11009.0,-1,14.5
11009.0,-1,14.55
11009.0,-1,15
11009.0,-1,15.05
11009.0,-1,15.1
11009.0,-1,15.15
11009.0,-1,15.2
11009.0,-1,19.15
11009.0,-1,19.2
11009.0,-1,19.25
11009.0,-1,19.3
11009.0,-1,19.35
11009.0,-1,19.4
11009.0,-1,19.45
11009.0,-1,19.5
11009.0,-1,19.55
11009.0,-1,20
11009.0,-1,20.05
11009.0,-1,20.1
11009.0,-1,20.15
11009.0,-1,20.2
11009.0,-1,20.25
11009.0,-1,20.3
11009.0,-1,20.35
11009.0,-1,20.4
11009.0,-1,20.45
11009.0,-1,20.5
11009.0,-1,20.55
11009.0,-1,21
11009.0,-1,21.05
11009.0,-1,21.1
11009.0,-1,21.15
11009.0,-1,21.2
11009.0,-1,21.25
11009.0,-1,21.3
11009.0,-1,21.35
11009.0,-1,21.4
11009.0,-1,21.45
11009.0,-1,21.5
11009.0,-1,21.55
11009.0,-1,22
11009.0,-1,22.05
11009.0,-1,22.1
11009.0,-1,22.15
11009.0,-1,22.2
11009.0,-1,22.25
11009.0,-1,22.3
11009.0,-1,22.35
11009.0,-1,22.4
11009.0,-1,22.45
11009.0,-1,22.5
11009.0,-1,22.55
11009.0,-1,23
11009.0,-1,23.05
11009.0,-1,23.1
11009.0,-1,23.15
11009.0,-1,23.2
11009.0,-1,23.25
11009.0,-1,23.3
11009.0,-1,23.35
11009.0,-1,23.4
11009.0,-1,23.45
11009.0,-1,23.5
11009.0,-1,23.55
11011.0,573.0,9.2
11011.0,538.0,9.25
11011.0,500.0,19.25
11011.0,476.0,19.2
11011.0,372.0,14.55
11011.0,356.0,19.05
11011.0,305.0,17.35
11011.0,290.0,17.25
11011.0,258.0,17.3
11011.0,246.0,17.15
11011.0,236.0,15
11011.0,226.0,14.35
11011.0,217.0,17.05
11011.0,213.0,17.2
11011.0,213.0,19.15
11011.0,208.0,16.05
11011.0,204.0,17
11011.0,203.0,9.15
11011.0,203.0,16.1
11011.0,203.0,16.35
11011.0,198.0,16.15
11011.0,192.0,17.5
11011.0,187.0,9
11011.0,176.0,15.05
11011.0,172.0,9.3
11011.0,169.0,16.5
11011.0,165.0,18.55
11011.0,164.0,18
11011.0,160.0,14.3
11011.0,153.0,10.35
11011.0,152.0,8.15
11011.0,147.0,16
11011.0,146.0,17.55
11011.0,145.0,18.4
11011.0,141.0,16.55
11011.0,139.0,16.25
11011.0,137.0,19.3
11011.0,135.0,14.45
11011.0,130.0,17.45
11011.0,130.0,18.3
11011.0,124.0,10.2
11011.0,119.0,15.3
11011.0,119.0,18.35
11011.0,113.0,18.25
11011.0,106.0,19
11011.0,100.0,17.4
11011.0,96.0,16.45
11011.0,95.0,14.4
11011.0,94.0,17.1
11011.0,92.0,16.3
11011.0,91.0,18.05
11011.0,89.0,8.25
11011.0,88.0,18.2
11011.0,88.0,19.4
11011.0,86.0,14.5
11011.0,85.0,14.05
11011.0,84.0,8.35
11011.0,80.0,16.4
11011.0,77.0,14.2
11011.0,73.0,9.45
11011.0,73.0,19.35
11011.0,72.0,15.35
11011.0,72.0,18.1
11011.0,71.0,10.25
11011.0,68.0,13.2
11011.0,67.0,13.55
11011.0,65.0,10.4
11011.0,64.0,8.4
11011.0,63.0,13.45
11011.0,62.0,15.25
11011.0,54.0,19.1
11011.0,53.0,18.15
11011.0,51.0,8.2
11011.0,49.0,8.3
11011.0,49.0,10.5
11011.0,47.0,9.1
11011.0,47.0,11
11011.0,40.0,8.45
11011.0,40.0,15.15
11011.0,39.0,9.35
11011.0,38.0,10.55
11011.0,38.0,15.1
11011.0,36.0,8.5
11011.0,35.0,13.25
11011.0,34.0,15.55
11011.0,33.0,10.3
11011.0,33.0,19.45
11011.0,32.0,14.25
11011.0,29.0,18.5
11011.0,28.0,15.2
11011.0,23.0,10.15
11011.0,23.0,13.4
11011.0,20.0,9.4
11011.0,19.0,15.5
11011.0,17.0,14
11011.0,15.0,9.05
