SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13326,6.55,0,249,58,0,1
13326,7,249,300,205,6,6
13326,7.05,549,300,268,10,14
13326,7.1,849,300,323,0,1
13326,7.15,1149,300,5,0,0
13326,7.2,1449,300,10,0,4
13326,7.25,1749,300,63,6,17
13326,7.3,2049,300,0,0,2
13326,7.35,2349,300,1,0,3
13326,7.4,2649,300,9,0,2
13326,7.45,2949,300,2,0,1
13326,7.5,3249,300,25,2,5
13326,7.55,3549,300,59,1,14
13326,8,3849,300,19,0,5
13326,8.05,4149,300,49,2,19
13326,8.1,4449,300,23,1,2
13326,8.15,4749,300,42,1,4
13326,8.2,5049,300,72,4,20
13326,8.25,5349,300,6,0,7
13326,8.3,5649,300,70,4,13
13326,8.35,5949,300,135,1,2
13326,8.4,6249,300,29,0,1
13326,8.45,6549,300,6,0,0
13326,8.5,6849,300,0,0,1
13326,8.55,7149,300,1,0,1
13326,9,7449,300,18,1,7
13326,9.05,7749,300,53,0,1
13326,9.1,8049,300,21,0,1
13326,9.15,8349,300,9,0,0
13326,9.2,8649,300,39,6,15
13326,9.25,8949,300,13,0,0
13326,9.3,9249,300,7,0,0
13326,9.35,9549,300,4,0,0
13326,9.4,9849,300,10,2,4
13326,9.45,10149,300,6,1,2
13326,9.5,10449,300,41,0,0
13326,9.55,10749,300,15,0,1
13326,10,11049,300,15,0,0
13326,10.05,11349,300,112,1,3
13326,10.1,11649,300,74,3,12
13326,10.15,11949,300,86,1,4
13326,10.2,12249,300,58,0,14
13326,10.25,12549,300,98,2,3
13326,10.3,12849,300,0,0,11
13326,10.35,13149,300,0,0,1
13326,10.4,13449,300,22,1,20
13326,10.45,13749,300,27,1,4
13326,10.5,14049,300,13,2,21
13326,10.55,14349,300,16,1,7
13326,11,14649,300,34,2,10
13326,11.05,14949,300,14,0,1
13326,11.1,15249,300,41,3,12
13326,11.15,15549,300,26,1,11
13326,11.2,15849,300,155,10,19
13326,11.25,16149,300,39,2,3
13326,11.3,16449,300,0,0,0
13326,12.2,19449,300,55,0,5
13326,12.25,19749,300,1,0,0
13326,12.3,20049,300,13,2,4
13326,12.35,20349,300,23,0,2
13326,12.4,20649,300,6,1,2
13326,12.45,20949,300,41,1,5
13326,12.5,21249,300,54,3,12
13326,12.55,21549,300,50,4,9
13326,13,21849,300,31,1,5
13326,13.05,22149,300,5,0,5
13326,13.1,22449,300,71,2,8
13326,13.15,22749,300,73,2,10
13326,13.2,23049,300,61,0,11
13326,13.25,23349,300,59,1,1
13326,13.3,23649,300,0,0,0
13326,13.35,23949,300,92,0,2
13326,13.4,24249,300,10,0,0
13326,13.45,24549,300,0,0,1
13326,13.5,24849,300,7,0,1
13326,13.55,25149,300,0,0,1
13326,14,25449,300,0,0,1
13326,14.05,25749,300,3,0,3
13326,14.1,26049,300,224,2,6
13326,14.15,26349,300,57,0,0
13326,14.2,26649,300,75,0,0
13326,14.25,26949,300,50,0,3
13326,14.3,27249,300,8,0,7
13326,14.35,27549,300,21,0,12
13326,14.4,27849,300,38,3,16
13326,14.45,28149,300,22,0,6
13326,14.5,28449,300,96,5,6
13326,14.55,28749,300,0,0,0
13326,16.5,35649,300,24,0,0
13326,16.55,35949,300,8,0,2
13326,17,36249,300,6,0,1
13326,17.05,36549,300,0,0,0
13326,17.1,36849,300,0,0,2
13326,17.15,37149,300,14,0,2
13326,17.2,37449,300,154,2,7
13326,17.25,37749,300,43,1,7
13326,17.3,38049,300,132,3,7
13326,17.35,38349,300,99,2,6
13326,17.4,38649,300,22,0,1
13326,17.45,38949,300,23,0,1
13326,17.5,39249,300,56,0,3
13326,17.55,39549,300,25,1,3
13326,18,39849,300,66,0,8
13326,18.05,40149,300,32,0,2
13326,18.1,40449,300,34,0,5
13326,18.15,40749,300,8,1,5
13326,18.2,41049,300,56,3,9
13326,18.25,41349,300,80,2,7
13326,18.3,41649,300,172,3,5
13326,18.35,41949,300,213,5,8
13326,18.4,42249,300,127,8,17
13326,18.45,42549,300,231,4,9
13326,18.5,42849,300,180,5,11
13326,18.55,43149,300,359,0,0
13326,19,43449,300,481,2,4
13326,19.05,43749,300,256,3,5
13326,19.1,44049,300,80,0,0
13326,19.15,44349,300,8,0,0
13326,19.2,44649,300,13,0,0
13326,19.25,44949,300,33,0,0
13326,19.3,45249,300,140,3,4
13326,19.35,45549,300,48,0,0
13326,19.4,45849,300,5,0,0
