SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
11011,8.15,13,300,152,4,15
11011,8.2,313,300,51,1,12
11011,8.25,613,300,89,4,7
11011,8.3,913,300,49,4,6
11011,8.35,1213,300,84,4,9
11011,8.4,1513,300,64,4,22
11011,8.45,1813,300,40,2,53
11011,8.5,2113,300,36,3,54
11011,8.55,2413,300,4,2,104
11011,9,2713,300,187,2,10
11011,9.05,3013,300,15,0,14
11011,9.1,3313,300,47,3,35
11011,9.15,3613,300,203,9,28
11011,9.2,3913,300,573,11,12
11011,9.25,4213,300,538,9,12
11011,9.3,4513,300,172,10,22
11011,9.35,4813,300,39,3,6
11011,9.4,5113,300,20,1,22
11011,9.45,5413,300,73,1,4
11011,9.5,5713,300,2,0,20
11011,9.55,6013,300,10,0,6
11011,10,6313,300,9,1,6
11011,10.05,6613,300,0,0,4
11011,10.1,6913,300,12,0,7
11011,10.15,7213,300,23,2,3
11011,10.2,7513,300,124,2,4
11011,10.25,7813,300,71,4,45
11011,10.3,8113,300,33,4,8
11011,10.35,8413,300,153,0,2
11011,10.4,8713,300,65,5,26
11011,10.45,9013,300,11,3,30
11011,10.5,9313,300,49,4,17
11011,10.55,9613,300,38,4,9
11011,11,9913,300,47,3,13
11011,11.05,10213,300,11,1,7
11011,13.05,17413,300,6,0,5
11011,13.1,17713,300,3,0,2
11011,13.15,18013,300,0,0,0
11011,13.2,18313,300,68,3,7
11011,13.25,18613,300,35,0,4
11011,13.3,18913,300,4,0,3
11011,13.35,19213,300,12,2,32
11011,13.4,19513,300,23,2,39
11011,13.45,19813,300,63,7,29
11011,13.5,20113,300,11,1,31
11011,13.55,20413,300,67,1,7
11011,14,20713,300,17,0,2
11011,14.05,21013,300,85,6,35
11011,14.1,21313,300,2,0,8
11011,14.15,21613,300,0,0,10
11011,14.2,21913,300,77,1,3
11011,14.25,22213,300,32,4,28
11011,14.3,22513,300,160,17,38
11011,14.35,22813,300,226,18,21
11011,14.4,23113,300,95,7,10
11011,14.45,23413,300,135,9,38
11011,14.5,23713,300,86,10,52
11011,14.55,24013,300,372,12,28
11011,15,24313,300,236,3,4
11011,15.05,24613,300,176,10,33
11011,15.1,24913,300,38,5,40
11011,15.15,25213,300,40,4,31
11011,15.2,25513,300,28,0,1
11011,15.25,25813,300,62,7,38
11011,15.3,26113,300,119,11,47
11011,15.35,26413,300,72,4,11
11011,15.4,26713,300,0,0,0
11011,15.45,27013,300,0,0,0
11011,15.5,27313,300,19,0,0
11011,15.55,27613,300,34,0,0
11011,16,27913,300,147,1,1
11011,16.05,28213,300,208,2,2
11011,16.1,28513,300,203,1,1
11011,16.15,28813,300,198,0,1
11011,16.2,29113,300,9,0,0
11011,16.25,29413,300,139,0,0
11011,16.3,29713,300,92,2,8
11011,16.35,30013,300,203,5,17
11011,16.4,30313,300,80,8,41
11011,16.45,30613,300,96,9,27
11011,16.5,30913,300,169,21,80
11011,16.55,31213,300,141,8,17
11011,17,31513,300,204,3,5
11011,17.05,31813,300,217,0,0
11011,17.1,32113,300,94,0,0
11011,17.15,32413,300,246,0,0
11011,17.2,32713,300,213,0,0
11011,17.25,33013,300,290,1,1
11011,17.3,33313,300,258,1,1
11011,17.35,33613,300,305,0,0
11011,17.4,33913,300,100,0,0
11011,17.45,34213,300,130,0,1
11011,17.5,34513,300,192,0,0
11011,17.55,34813,300,146,0,0
11011,18,35113,300,164,0,1
11011,18.05,35413,300,91,5,19
11011,18.1,35713,300,72,3,6
11011,18.15,36013,300,53,1,6
11011,18.2,36313,300,88,1,3
11011,18.25,36613,300,113,9,30
11011,18.3,36913,300,130,10,49
11011,18.35,37213,300,119,6,27
11011,18.4,37513,300,145,12,31
11011,18.45,37813,300,5,0,4
11011,18.5,38113,300,29,2,13
11011,18.55,38413,300,165,0,0
11011,19,38713,300,106,0,1
11011,19.05,39013,300,356,10,16
11011,19.1,39313,300,54,0,3
11011,19.15,39613,300,213,0,0
11011,19.2,39913,300,476,2,2
11011,19.25,40213,300,500,3,3
11011,19.3,40513,300,137,0,0
11011,19.35,40813,300,73,1,1
11011,19.4,41113,300,88,0,2
11011,19.45,41413,300,33,4,15
