SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13503,7.3,2870,300,272,19,30
13503,7.4,3470,300,255,13,19
13503,7.5,4070,300,184,11,23
13503,8.25,6170,300,213,12,23
13503,9.5,11270,300,203,11,27
13503,9.55,11570,300,235,13,24
13503,10.2,13070,300,255,13,20
13503,10.55,15170,300,425,15,38
13503,11.55,18770,300,220,13,24
13503,12.05,19370,300,327,18,26
13503,12.2,20270,300,179,12,20
13503,12.25,20570,300,185,14,38
13503,12.55,22370,300,207,11,19
13503,13.05,22970,300,152,11,26
13503,17.05,37370,300,236,10,23
13503,18,40670,300,269,14,19
13503,18.05,40970,300,163,10,20
13503,18.2,41870,300,218,12,21
13503,18.25,42170,300,160,9,19
13503,18.55,43970,300,277,14,23
13503,19.15,45170,300,285,19,28
