SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13069,13.1,16881,300,122,3,14
13069,13.15,17181,300,110,5,10
13069,13.2,17481,300,77,5,17
13069,13.5,19281,300,81,4,25
13069,13.55,19581,300,78,8,74
13069,14.25,21381,300,72,4,18
13069,14.3,21681,300,184,24,43
13069,14.4,22281,300,141,2,13
13069,14.45,22581,300,560,18,23
13069,14.5,22881,300,153,6,21
13069,14.55,23181,300,182,11,19
13069,15,23481,300,289,16,36
13069,15.5,26481,300,126,5,10
13069,16.05,27381,300,361,6,15
13069,16.15,27981,300,350,4,13
13069,16.2,28281,300,238,11,25
13069,16.25,28581,300,175,5,11
13069,16.3,28881,300,89,3,10
13069,16.35,29181,300,95,4,17
13069,16.4,29481,300,123,3,18
13069,16.45,29781,300,129,3,23
13069,16.5,30081,300,189,5,11
13069,16.55,30381,300,96,2,14
13069,17,30681,300,254,14,29
13069,17.05,30981,300,213,7,17
13069,17.3,32481,300,128,3,27
13069,17.35,32781,300,174,10,27
13069,17.4,33081,300,167,7,35
13069,18.35,36381,300,83,7,14
13069,18.4,36681,300,122,7,15
13069,19,37881,300,73,2,16
13069,19.35,39981,300,86,5,13
13069,19.45,40581,300,74,4,13
13069,20,41481,300,120,6,23
13069,20.05,41781,300,95,6,14
13069,20.1,42081,300,207,10,23
13069,20.15,42381,300,172,10,24
13069,20.3,43281,300,78,3,19
13069,20.4,43881,300,103,4,21
13069,20.5,44481,300,118,4,10
13069,21,45081,300,82,5,32
13069,21.05,45381,300,123,6,11
13069,21.25,46581,300,137,3,13
13069,21.3,46881,300,146,6,14
13069,21.45,47781,300,95,9,20
13069,21.5,48081,300,145,5,17
13069,21.55,48381,300,71,4,16
13069,22,48681,300,78,5,29
13069,22.05,48981,300,132,11,30
13069,22.1,49281,300,182,6,13
