SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13293,10.15,249,300,316,18,36
13293,10.2,549,300,323,15,39
13293,10.3,1149,300,479,15,37
13293,13.35,12249,300,564,30,62
13293,17.1,14811,300,323,20,41
13293,18.25,19311,300,368,21,36
13293,19.05,21711,300,477,18,35
13293,19.15,22311,300,366,21,33
13293,19.2,22611,300,324,19,41
13293,19.25,22911,300,492,19,41
13293,19.3,23211,300,349,26,54
13293,19.4,23811,300,347,15,29
13293,19.45,24111,300,606,23,48
13293,19.5,24411,300,604,27,43
13293,20,25011,300,444,21,40
13293,20.1,25611,300,323,17,34
13293,20.2,26211,300,423,24,33
13293,20.5,28011,300,370,19,33
13293,21.05,28911,300,344,23,57
13293,21.1,29211,300,373,22,40
