SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
12612,10.35,9163,300,245,21,78
12612,12.15,15163,300,103,14,44
12612,12.4,16663,300,148,21,68
12612,13.2,19063,300,201,21,57
12612,13.25,19363,300,295,21,50
12612,14,21463,300,488,24,47
12612,16.25,30163,300,288,27,47
12612,16.35,30763,300,237,23,52
12612,16.4,31063,300,192,24,48
12612,16.45,31363,300,157,10,60
12612,16.55,31963,300,298,19,47
12612,17.05,32563,300,200,18,56
12612,18.3,37663,300,143,24,69
12612,18.35,37963,300,109,17,47
12612,20,43063,300,112,13,79
