SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
12830,7.05,2242,300,171,17,38
12830,7.15,2842,300,168,17,41
12830,7.2,3142,300,270,15,25
12830,7.35,4042,300,256,6,15
12830,7.4,4342,300,179,8,21
12830,7.45,4642,300,78,5,24
12830,7.55,5242,300,232,7,11
12830,8,5542,300,320,16,23
12830,8.05,5842,300,193,10,18
12830,8.1,6142,300,218,9,14
12830,8.2,6742,300,108,12,43
12830,8.25,7042,300,359,18,36
12830,8.3,7342,300,159,9,23
12830,8.35,7642,300,163,7,23
12830,8.4,7942,300,233,9,17
12830,8.45,8242,300,167,9,19
12830,8.5,8542,300,86,9,63
12830,9,9142,300,229,6,20
12830,9.05,9442,300,216,12,29
12830,9.1,9742,300,334,15,28
12830,9.15,10042,300,188,8,22
12830,9.35,11242,300,245,18,30
12830,9.45,11842,300,251,12,23
12830,9.5,12142,300,99,5,16
12830,10,12742,300,172,20,52
12830,10.05,13042,300,284,12,20
12830,11.45,19042,300,172,2,10
12830,12.05,20242,300,148,3,14
12830,12.2,21142,300,135,9,23
12830,12.25,21442,300,174,18,42
12830,12.3,21742,300,172,12,30
12830,12.35,22042,300,212,18,35
12830,12.4,22342,300,171,14,51
12830,14.2,28342,300,224,7,18
12830,14.25,28642,300,167,10,15
12830,14.3,28942,300,323,15,35
12830,14.35,29242,300,528,10,12
12830,14.4,29542,300,621,12,14
12830,14.45,29842,300,350,16,25
12830,14.55,30442,300,91,12,46
12830,15.05,31042,300,123,3,13
12830,15.3,32542,300,91,5,14
12830,15.35,32842,300,186,5,18
12830,15.4,33142,300,162,8,20
12830,15.45,33442,300,112,10,22
12830,15.5,33742,300,174,10,21
12830,16,34342,300,213,11,35
12830,16.05,34642,300,197,11,24
12830,16.1,34942,300,244,10,17
12830,16.15,35242,300,331,12,21
12830,16.25,35842,300,342,6,12
