SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
12095,10.25,196,300,133,9,32
12095,10.45,1396,300,246,16,29
12095,11.05,2596,300,212,6,10
12095,13,9496,300,136,3,16
12095,13.45,12196,300,134,5,10
12095,14.05,13396,300,85,5,10
12095,14.45,15796,300,105,3,12
12095,14.5,16096,300,92,11,48
12095,16.1,20896,300,213,8,23
12095,16.3,22096,300,107,3,10
12095,18.15,28396,300,276,8,13
12095,18.35,29596,300,95,2,24
12095,18.5,30496,300,134,6,12
12095,18.55,30796,300,100,5,26
12095,19,31096,300,136,9,27
12095,19.25,32596,300,83,6,17
12095,19.4,33496,300,121,5,13
12095,19.45,33796,300,172,4,10
12095,20.05,34996,300,174,8,14
12095,20.25,36196,300,329,8,11
