SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13648,7.45,0,231,117,5,15
13648,7.5,231,300,46,1,3
13648,7.55,531,300,228,8,19
13648,8,831,300,124,4,10
13648,8.05,1131,300,61,0,1
13648,8.1,1431,300,142,4,10
13648,8.15,1731,300,111,2,7
13648,8.2,2031,300,14,1,4
13648,8.25,2331,300,64,2,17
13648,8.3,2631,300,272,9,20
13648,8.35,2931,300,266,16,18
13648,8.4,3231,300,274,11,16
13648,8.45,3531,300,209,6,8
13648,8.5,3831,300,108,4,5
13648,8.55,4131,300,57,5,33
13648,9,4431,300,181,10,22
13648,9.05,4731,300,92,9,18
13648,9.1,5031,300,114,10,27
13648,9.15,5331,300,88,6,16
13648,9.2,5631,300,188,15,35
13648,9.25,5931,300,84,7,36
13648,9.3,6231,300,311,14,22
13648,9.35,6531,300,7,1,8
13648,9.4,6831,300,90,5,13
13648,9.45,7131,300,11,1,13
13648,9.5,7431,300,45,5,37
13648,9.55,7731,300,76,6,39
13648,10,8031,300,115,2,6
13648,10.05,8331,300,139,5,11
13648,10.1,8631,300,122,6,14
13648,10.15,8931,300,180,12,36
13648,10.2,9231,300,14,0,5
13648,10.25,9531,300,8,1,20
13648,10.3,9831,300,178,5,11
13648,10.35,10131,300,178,7,14
13648,10.4,10431,300,235,3,4
13648,10.45,10731,300,71,4,19
13648,10.5,11031,300,39,3,21
13648,10.55,11331,300,333,13,46
13648,11,11631,300,702,25,35
13648,11.05,11931,300,236,13,30
13648,11.1,12231,300,190,6,16
13648,11.15,12531,300,271,18,52
13648,11.2,12831,300,41,2,4
13648,11.25,13131,300,213,8,20
13648,11.3,13431,300,116,7,23
13648,11.35,13731,300,40,1,4
13648,11.4,14031,300,0,0,0
13648,11.45,14331,300,0,0,0
13648,11.5,14631,300,51,1,1
13648,11.55,14931,300,0,0,0
13648,12,15231,300,0,0,0
13648,12.05,15531,300,0,0,0
13648,12.1,15831,300,0,0,0
13648,12.15,16131,300,0,0,0
13648,12.2,16431,300,0,0,0
13648,12.25,16731,300,0,0,0
13648,12.3,17031,300,0,0,0
13648,12.35,17331,300,0,0,0
13648,12.4,17631,300,0,0,0
13648,12.45,17931,300,0,0,0
13648,12.5,18231,300,0,0,0
13648,12.55,18531,300,0,0,0
13648,13,18831,300,0,0,0
13648,13.05,19131,300,0,0,0
13648,13.1,19431,300,0,0,0
13648,13.15,19731,300,0,0,0
13648,13.2,20031,300,0,0,0
13648,13.25,20331,300,0,0,0
13648,13.3,20631,300,0,0,0
13648,13.35,20931,300,0,0,0
13648,13.4,21231,300,0,0,0
13648,13.45,21531,300,0,0,0
13648,13.5,21831,300,0,0,0
13648,13.55,22131,300,0,0,0
13648,14,22431,300,0,0,0
13648,14.05,22731,300,0,0,0
13648,14.1,23031,300,0,0,0
13648,14.15,23331,300,89,6,11
13648,14.2,23631,300,11,0,15
13648,14.25,23931,300,39,3,29
13648,14.3,24231,300,203,4,19
13648,14.35,24531,300,84,7,44
13648,14.4,24831,300,32,1,10
13648,14.45,25131,300,21,1,4
13648,14.5,25431,300,125,7,14
13648,14.55,25731,300,167,10,31
13648,15,26031,300,150,9,26
13648,15.05,26331,300,184,11,34
13648,15.1,26631,300,238,10,26
13648,15.15,26931,300,120,9,37
13648,15.2,27231,300,35,1,21
13648,15.25,27531,300,57,2,19
13648,15.3,27831,300,180,3,11
13648,15.35,28131,300,53,3,11
13648,15.4,28431,300,45,1,10
13648,15.45,28731,300,120,1,3
13648,15.5,29031,300,63,2,2
13648,15.55,29331,300,28,2,10
13648,16,29631,300,24,0,0
13648,16.05,29931,300,27,0,2
13648,16.1,30231,300,49,4,23
13648,16.15,30531,300,58,2,25
13648,16.2,30831,300,25,3,8
13648,16.25,31131,300,23,1,3
13648,16.3,31431,300,84,3,9
13648,16.35,31731,300,30,2,22
13648,16.4,32031,300,249,12,43
13648,16.45,32331,300,66,8,40
13648,16.5,32631,300,39,2,22
13648,16.55,32931,300,0,0,2
13648,17,33231,300,170,9,21
13648,17.05,33531,300,64,3,16
13648,17.1,33831,300,76,4,33
13648,17.15,34131,300,158,5,21
13648,17.2,34431,300,246,13,30
13648,17.25,34731,300,111,5,12
13648,17.3,35031,300,51,0,21
13648,17.35,35331,300,112,7,17
13648,17.4,35631,300,12,1,30
13648,17.45,35931,300,183,2,9
13648,17.5,36231,300,110,4,21
13648,17.55,36531,300,78,2,5
13648,18,36831,300,7,1,3
13648,18.05,37131,300,5,0,53
13648,18.1,37431,300,51,6,36
13648,18.15,37731,300,135,9,37
13648,18.2,38031,300,123,3,19
13648,18.25,38331,300,12,0,14
13648,18.3,38631,300,168,6,19
13648,18.35,38931,300,224,7,8
13648,18.4,39231,300,114,11,21
13648,18.45,39531,300,220,7,15
13648,18.5,39831,300,278,7,9
13648,18.55,40131,300,369,11,13
13648,19,40431,300,88,3,7
13648,19.05,40731,300,617,8,9
13648,19.1,41031,300,277,5,8
13648,19.15,41331,300,12,0,5
13648,19.2,41631,300,185,9,23
13648,19.25,41931,300,30,0,10
13648,19.3,42231,300,480,5,8
13648,19.35,42531,300,465,7,9
13648,19.4,42831,300,695,21,23
13648,19.45,43131,300,629,33,46
13648,19.5,43431,300,564,29,45
13648,19.55,43731,300,537,14,25
13648,20,44031,300,54,2,4
13648,20.05,44331,300,0,0,0
13648,20.1,44631,300,0,0,0
13648,20.15,44931,300,0,0,0
13648,20.2,45231,300,5,0,0
