SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
11417,7.1,4,236,201,9,20
11417,7.15,240,300,232,20,50
11417,7.2,540,300,367,7,11
11417,7.25,840,300,356,12,18
11417,7.3,1140,300,173,4,7
11417,7.35,1440,300,208,13,23
11417,7.4,1740,300,181,7,15
11417,7.45,2040,300,128,1,2
11417,7.5,2340,300,172,11,26
11417,7.55,2640,300,110,2,9
11417,8,2940,300,275,2,2
11417,8.05,3240,300,228,3,6
11417,8.1,3540,300,146,3,8
11417,8.15,3840,300,208,2,23
11417,8.2,4140,300,265,8,13
11417,8.25,4440,300,317,32,78
11417,8.3,4740,300,318,26,68
11417,8.35,5040,300,85,8,35
11417,8.4,5340,300,85,4,25
11417,8.45,5640,300,64,3,20
11417,8.5,5940,300,93,8,48
11417,8.55,6240,300,83,8,35
11417,9,6540,300,255,11,22
11417,9.05,6840,300,168,8,30
11417,9.1,7140,300,324,9,10
11417,9.15,7440,300,277,9,11
11417,9.2,7740,300,172,11,32
11417,9.25,8040,300,88,5,21
11417,9.3,8340,300,80,4,25
11417,9.35,8640,300,21,0,4
11417,9.4,8940,300,80,0,1
11417,9.45,9240,300,39,0,30
11417,9.5,9540,300,23,3,40
11417,9.55,9840,300,16,1,19
11417,10,10140,300,48,4,28
11417,10.05,10440,300,39,4,22
11417,10.1,10740,300,22,3,43
11417,10.15,11040,300,113,3,23
11417,10.2,11340,300,21,2,35
11417,10.25,11640,300,68,3,26
11417,10.3,11940,300,204,11,18
11417,10.35,12240,300,137,16,47
11417,10.4,12540,300,5,0,0
11417,10.45,12840,300,3,0,0
11417,10.5,13140,300,0,0,0
11417,10.55,13440,300,0,0,0
11417,11,13740,300,0,0,0
11417,11.05,14040,300,0,0,0
11417,11.1,14340,300,0,0,0
11417,11.15,14640,300,0,0,0
11417,11.2,14940,300,0,0,0
11417,11.25,15240,300,0,0,0
11417,11.3,15540,300,0,0,0
11417,11.35,15840,300,0,0,0
11417,11.4,16140,300,0,0,0
11417,11.45,16440,300,0,0,0
11417,11.5,16740,300,0,0,0
11417,11.55,17040,300,0,0,0
11417,12,17340,300,0,0,0
11417,12.05,17640,300,45,0,4
11417,12.1,17940,300,260,1,1
11417,12.15,18240,300,228,1,2
11417,12.2,18540,300,397,15,30
11417,12.25,18840,300,145,18,40
11417,12.3,19140,300,176,8,15
11417,12.35,19440,300,310,14,31
11417,12.4,19740,300,148,15,53
11417,12.45,20040,300,162,17,45
11417,12.5,20340,300,154,13,48
11417,12.55,20640,300,116,13,39
11417,13,20940,300,94,13,27
11417,13.05,21240,300,78,5,21
11417,13.1,21540,300,161,11,46
11417,13.15,21840,300,18,2,46
11417,13.2,22140,300,49,5,32
11417,13.25,22440,300,56,4,50
11417,13.3,22740,300,79,6,14
11417,13.35,23040,300,0,0,39
11417,13.4,23340,300,0,0,26
11417,13.45,23640,300,45,3,26
11417,13.5,23940,300,72,5,18
11417,13.55,24240,300,4,0,5
11417,14,24540,300,11,0,0
11417,14.05,24840,300,0,0,2
11417,14.1,25140,300,5,0,0
11417,14.15,25440,300,244,2,5
11417,14.2,25740,300,121,7,13
11417,14.25,26040,300,29,2,16
11417,14.3,26340,300,210,19,45
11417,14.35,26640,300,208,18,27
11417,14.4,26940,300,12,0,19
11417,14.45,27240,300,244,20,35
11417,14.5,27540,300,29,1,15
11417,14.55,27840,300,44,3,16
11417,15,28140,300,36,4,41
11417,15.05,28440,300,141,5,9
11417,15.1,28740,300,45,3,6
11417,15.15,29040,300,0,0,2
11417,15.2,29340,300,0,0,22
11417,15.25,29640,300,3,0,0
11417,15.3,29940,300,15,0,1
11417,15.35,30240,300,12,1,1
11417,15.4,30540,300,0,0,1
11417,15.45,30840,300,0,0,0
11417,15.5,31140,300,0,0,0
11417,15.55,31440,300,0,0,0
11417,16,31740,300,0,0,0
11417,16.05,32040,300,3,0,0
11417,16.1,32340,300,23,1,4
11417,16.15,32640,300,110,6,8
11417,16.2,32940,300,102,5,20
11417,16.25,33240,300,59,1,4
11417,16.3,33540,300,110,6,10
11417,16.35,33840,300,391,18,26
11417,16.4,34140,300,310,31,54
11417,16.45,34440,300,187,15,58
11417,16.5,34740,300,85,9,29
11417,16.55,35040,300,13,0,26
11417,17,35340,300,130,14,28
11417,17.05,35640,300,188,16,37
11417,17.1,35940,300,73,10,27
11417,17.15,36240,300,51,6,18
11417,17.2,36540,300,55,6,30
11417,17.25,36840,300,75,8,40
11417,17.3,37140,300,91,18,53
11417,17.35,37440,300,105,17,76
11417,17.4,37740,300,53,7,64
11417,17.45,38040,300,77,12,39
11417,17.5,38340,300,96,12,79
11417,17.55,38640,300,43,7,79
11417,18,38940,300,214,29,63
11417,18.05,39240,300,102,12,32
11417,18.1,39540,300,22,3,15
11417,18.15,39840,300,0,0,0
11417,18.2,40140,300,0,0,0
11417,18.25,40440,300,0,0,0
11417,18.3,40740,300,0,0,0
11417,18.35,41040,300,13,0,0
11417,18.4,41340,300,187,10,56
11417,18.45,41640,300,405,14,23
11417,18.5,41940,300,479,2,2
11417,18.55,42240,300,237,5,10
11417,19,42540,300,200,6,12
