SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
11070,7.3,466,300,101,6,18
11070,8.4,4666,300,330,7,10
11070,8.55,5566,300,113,11,23
11070,9,5866,300,338,8,14
11070,9.05,6166,300,202,4,15
11070,9.15,6766,300,77,6,16
11070,9.2,7066,300,131,6,15
11070,9.3,7666,300,122,7,23
11070,9.4,8266,300,94,5,18
11070,11.15,13966,300,113,5,18
11070,11.2,14266,300,101,4,11
11070,11.25,14566,300,144,3,10
11070,11.45,15766,300,260,9,16
11070,11.55,16366,300,123,5,17
11070,12,16666,300,238,8,27
11070,12.05,16966,300,234,9,22
11070,12.1,17266,300,142,7,30
11070,12.25,18166,300,574,7,10
11070,12.35,18766,300,221,6,11
11070,12.5,19666,300,870,10,14
11070,12.55,19966,300,342,5,14
11070,13,20266,300,290,4,18
11070,13.05,20566,300,177,5,16
11070,16.4,33466,300,109,4,18
11070,16.5,34066,300,160,5,10
11070,16.55,34366,300,674,11,17
11070,17,34666,300,460,11,17
11070,17.15,35566,300,97,7,17
11070,17.25,36166,300,471,11,17
11070,17.3,36466,300,224,4,20
11070,17.35,36766,300,256,14,23
11070,17.4,37066,300,282,9,12
11070,17.55,37966,300,161,5,31
11070,18,38266,300,160,10,37
11070,18.05,38566,300,137,11,49
11070,18.1,38866,300,103,7,45
11070,18.15,39166,300,280,9,18
11070,18.25,39766,300,144,4,20
11070,18.3,40066,300,123,5,12
11070,18.35,40366,300,109,9,35
11070,18.4,40666,300,112,10,36
11070,18.45,40966,300,127,8,42
11070,18.5,41266,300,99,6,16
11070,18.55,41566,300,98,8,23
11070,19.1,42466,300,507,17,25
11070,19.15,42766,300,136,15,50
11070,19.2,43066,300,80,4,13
11070,19.25,43366,300,184,8,23
11070,19.3,43666,300,445,12,14
11070,19.35,43966,300,296,13,30
11070,19.4,44266,300,179,13,39
11070,19.45,44566,300,94,6,28
11070,20,45466,300,319,11,25
11070,20.05,45766,300,78,4,15
