SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13628,9,0,5,0,0,0
13628,9.05,5,300,23,2,10
13628,9.1,305,300,13,0,0
13628,9.15,605,300,36,0,3
13628,9.2,905,300,5,1,6
13628,9.25,1205,300,8,0,2
13628,9.3,1505,300,40,1,10
13628,9.35,1805,300,90,5,16
13628,9.4,2105,300,165,8,25
13628,9.45,2405,300,36,0,1
13628,9.5,2705,300,7,0,0
13628,9.55,3005,300,16,1,1
13628,10,3305,300,18,0,1
13628,10.05,3605,300,120,0,0
13628,10.1,3905,300,147,4,11
13628,10.15,4205,300,94,1,4
13628,10.2,4505,300,27,1,16
13628,10.25,4805,300,25,0,2
13628,10.3,5105,300,0,0,1
13628,10.35,5405,300,0,0,2
13628,10.4,5705,300,95,3,6
13628,10.45,6005,300,102,5,12
13628,10.5,6305,300,253,3,5
13628,10.55,6605,300,333,2,5
13628,11,6905,300,217,4,16
13628,11.05,7205,300,52,1,8
13628,11.1,7505,300,33,1,15
13628,11.15,7805,300,126,7,12
13628,11.2,8105,300,0,0,0
13628,11.25,8405,300,0,0,0
13628,11.3,8705,300,0,0,0
13628,11.35,9005,300,0,0,0
13628,11.4,9305,300,0,0,0
13628,11.45,9605,300,0,0,0
13628,11.5,9905,300,0,0,0
13628,11.55,10205,300,0,0,0
13628,12,10505,300,0,0,0
13628,12.05,10805,300,0,0,0
13628,12.1,11105,300,0,0,0
13628,12.15,11405,300,0,0,0
13628,12.2,11705,300,0,0,0
13628,12.25,12005,300,0,0,0
13628,12.3,12305,300,0,0,0
13628,12.35,12605,300,0,0,0
13628,12.4,12905,300,0,0,0
13628,12.45,13205,300,0,0,0
13628,12.5,13505,300,0,0,0
13628,12.55,13805,300,0,0,0
13628,13,14105,300,0,0,0
13628,13.05,14405,300,0,0,0
13628,13.1,14705,300,0,0,0
13628,13.15,15005,300,0,0,0
13628,13.2,15305,300,0,0,0
13628,13.25,15605,300,0,0,0
13628,13.3,15905,300,0,0,0
13628,13.35,16205,300,0,0,0
13628,13.4,16505,300,3,0,0
13628,13.45,16805,300,0,0,0
13628,13.5,17105,300,0,0,0
13628,13.55,17405,300,0,0,0
13628,14,17705,300,0,0,0
13628,14.05,18005,300,0,0,0
13628,14.1,18305,300,6,0,0
13628,14.15,18605,300,0,0,0
13628,14.2,18905,300,0,0,3
13628,14.25,19205,300,4,0,0
13628,14.3,19505,300,0,0,0
