SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
12828,6.1,107,300,157,19,63
12828,6.35,1607,300,171,20,66
12828,6.4,1907,300,268,25,58
12828,6.45,2207,300,328,26,53
12828,6.5,2507,300,261,23,44
12828,6.55,2807,300,252,19,56
12828,7.3,4907,300,162,21,54
12828,8.05,7007,300,181,10,33
12828,8.3,8507,300,350,31,62
12828,8.35,8807,300,543,29,53
12828,8.4,9107,300,583,47,52
12828,8.45,9407,300,269,29,69
12828,8.5,9707,300,180,12,62
12828,8.55,10007,300,237,17,57
12828,9,10307,300,359,13,22
12828,9.05,10607,300,283,14,25
12828,9.1,10907,300,245,20,59
12828,9.5,13307,300,147,15,51
12828,9.55,13607,300,365,16,30
12828,10.25,15407,300,239,18,30
12828,11.55,20807,300,169,20,47
12828,12,21107,300,413,21,27
12828,12.05,21407,300,444,26,51
12828,12.2,22307,300,189,10,33
12828,12.3,22907,300,214,18,33
12828,12.35,23207,300,229,16,29
12828,13.25,26207,300,321,14,39
12828,14.15,29207,300,268,11,26
12828,14.2,29507,300,250,9,19
12828,14.25,29807,300,230,23,47
12828,14.35,30407,300,191,6,22
12828,15.55,35207,300,271,19,37
12828,16,35507,300,325,15,27
12828,16.05,35807,300,239,19,53
12828,16.1,36107,300,332,20,42
12828,16.15,36407,300,392,11,29
12828,16.2,36707,300,179,12,48
12828,16.25,37007,300,149,16,63
12828,16.4,37907,300,144,16,68
12828,16.55,38807,300,172,5,26
12828,18.05,43007,300,204,11,28
