SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
11327,10.2,3969,300,206,6,15
11327,10.35,4869,300,248,10,27
11327,10.45,5469,300,235,15,36
11327,10.5,5769,300,234,15,35
11327,11.45,9069,300,264,13,38
11327,12.1,10569,300,176,8,18
11327,12.15,10869,300,187,10,16
11327,12.5,12969,300,210,19,43
11327,13.15,14469,300,181,10,20
11327,15.25,22269,300,287,19,27
11327,15.3,22569,300,228,10,17
11327,16.25,25869,300,204,13,27
11327,16.3,26169,300,312,17,36
11327,16.4,26769,300,380,13,16
11327,19.15,36069,300,272,14,28
11327,19.2,36369,300,384,15,26
11327,19.3,36969,300,308,8,19
11327,19.35,37269,300,320,16,48
11327,21.25,43869,300,201,11,25
11327,21.3,44169,300,395,18,26
