SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
11136,8.1,2018,300,312,19,41
11136,9.1,5618,300,341,33,75
11136,9.15,5918,300,461,38,66
11136,9.2,6218,300,237,21,47
11136,9.35,7118,300,268,25,52
11136,9.4,7418,300,318,30,62
11136,10.1,9218,300,271,17,49
11136,10.2,9818,300,333,36,83
11136,10.25,10118,300,220,22,61
11136,10.3,10418,300,308,24,53
11136,17.1,34418,300,304,19,47
11136,17.25,35318,300,226,21,39
11136,17.5,36818,300,235,25,54
11136,18.35,39518,300,346,24,48
11136,18.4,39818,300,417,21,37
11136,18.45,40118,300,458,28,50
11136,18.55,40718,300,419,21,36
11136,19,41018,300,253,17,39
