SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
12840,9.05,503,300,117,4,19
12840,9.3,2003,300,228,11,19
12840,9.35,2303,300,90,5,18
12840,9.4,2603,300,89,5,24
12840,10,3803,300,104,6,27
12840,14.1,18803,300,84,7,23
12840,14.35,20303,300,87,6,23
12840,14.4,20603,300,162,7,18
12840,15.05,22103,300,96,6,30
12840,15.15,22703,300,127,9,19
12840,17.2,30203,300,165,9,28
12840,17.4,31403,300,69,6,18
12840,18,32603,300,89,11,41
12840,18.55,35903,300,88,5,27
12840,19.1,36803,300,137,11,56
12840,19.15,37103,300,74,6,21
12840,19.3,38003,300,120,10,29
