SUBJECT,AWC,hour
345.0,-1,4
345.0,-1,5
345.0,-1,6
345.0,-1,7
345.0,-1,8
345.0,-1,9
345.0,-1,10
345.0,-1,11
345.0,-1,12
345.0,-1,13
345.0,-1,14
345.0,-1,15
345.0,-1,16
345.0,-1,17
345.0,-1,18
345.0,-1,19
345.0,-1,20
345.0,-1,21
421.0,2443.0,18
421.0,2136.0,11
421.0,2069.0,10
421.0,1041.0,12
421.0,641.0,17
421.0,408.0,16
421.0,189.0,13
421.0,189.0,14
421.0,179.0,9
421.0,4.0,15
421.0,-1,0
421.0,-1,1
421.0,-1,2
421.0,-1,3
421.0,-1,4
421.0,-1,5
421.0,-1,6
421.0,-1,7
421.0,-1,8
421.0,-1,19
421.0,-1,20
421.0,-1,21
421.0,-1,22
421.0,-1,23
424.0,1584.0,14
424.0,1426.0,12
424.0,794.0,22
424.0,666.0,15
424.0,613.0,18
424.0,523.0,19
424.0,424.0,11
424.0,301.0,13
424.0,184.0,23
424.0,38.0,21
424.0,-1,0
424.0,-1,1
424.0,-1,2
424.0,-1,3
424.0,-1,4
424.0,-1,5
424.0,-1,6
424.0,-1,7
424.0,-1,8
424.0,-1,9
424.0,-1,10
424.0,-1,16
424.0,-1,17
424.0,-1,20
425.0,3189.0,12
425.0,2962.0,11
425.0,2147.0,15
425.0,2090.0,10
425.0,914.0,13
425.0,736.0,14
425.0,-1,0
425.0,-1,1
425.0,-1,2
425.0,-1,3
425.0,-1,4
425.0,-1,5
425.0,-1,6
425.0,-1,7
425.0,-1,8
425.0,-1,9
425.0,-1,16
425.0,-1,17
425.0,-1,18
425.0,-1,19
425.0,-1,20
425.0,-1,21
425.0,-1,22
425.0,-1,23
426.0,1893.0,19
426.0,1023.0,16
426.0,948.0,13
426.0,868.0,18
426.0,697.0,8
426.0,546.0,9
426.0,375.0,14
426.0,338.0,20
426.0,-1,0
426.0,-1,1
426.0,-1,2
426.0,-1,3
426.0,-1,4
426.0,-1,5
426.0,-1,6
426.0,-1,7
426.0,-1,10
426.0,-1,11
426.0,-1,12
426.0,-1,15
426.0,-1,17
426.0,-1,21
426.0,-1,22
426.0,-1,23
427.0,4696.0,8
427.0,2808.0,13
427.0,2677.0,14
427.0,2077.0,9
427.0,1700.0,11
427.0,1527.0,10
427.0,1443.0,12
427.0,419.0,7
427.0,-1,0
427.0,-1,1
427.0,-1,2
427.0,-1,3
427.0,-1,4
427.0,-1,5
427.0,-1,6
427.0,-1,15
427.0,-1,16
427.0,-1,17
427.0,-1,18
427.0,-1,19
427.0,-1,20
427.0,-1,21
427.0,-1,22
427.0,-1,23
431.0,4388.0,17
431.0,4105.0,10
431.0,1919.0,9
431.0,1772.0,11
431.0,1714.0,18
431.0,1492.0,19
431.0,1326.0,13
431.0,1206.0,12
431.0,30.0,16
431.0,7.0,15
431.0,-1,0
431.0,-1,1
431.0,-1,2
431.0,-1,3
431.0,-1,4
431.0,-1,5
431.0,-1,6
431.0,-1,7
431.0,-1,8
431.0,-1,14
431.0,-1,20
431.0,-1,21
431.0,-1,22
431.0,-1,23
433.0,2345.0,10
433.0,1111.0,9
433.0,880.0,11
433.0,684.0,17
433.0,598.0,12
433.0,534.0,16
433.0,327.0,13
433.0,264.0,14
433.0,243.0,8
433.0,-1,0
433.0,-1,1
433.0,-1,2
433.0,-1,3
433.0,-1,4
433.0,-1,5
433.0,-1,6
433.0,-1,7
433.0,-1,15
433.0,-1,18
433.0,-1,19
433.0,-1,20
433.0,-1,21
433.0,-1,22
433.0,-1,23
435.0,1593.0,10
435.0,1554.0,13
435.0,1388.0,15
435.0,1377.0,12
435.0,497.0,11
435.0,360.0,16
435.0,170.0,9
435.0,46.0,17
435.0,32.0,14
435.0,-1,0
435.0,-1,1
435.0,-1,2
435.0,-1,3
435.0,-1,4
435.0,-1,5
435.0,-1,6
435.0,-1,7
435.0,-1,8
435.0,-1,18
435.0,-1,19
435.0,-1,20
435.0,-1,21
435.0,-1,22
435.0,-1,23
436.0,628.0,12
436.0,493.0,8
436.0,432.0,11
436.0,286.0,15
436.0,277.0,9
436.0,269.0,16
436.0,96.0,13
436.0,88.0,10
436.0,-1,0
436.0,-1,1
436.0,-1,2
436.0,-1,3
436.0,-1,4
436.0,-1,5
436.0,-1,6
436.0,-1,7
436.0,-1,14
436.0,-1,17
436.0,-1,18
436.0,-1,19
436.0,-1,20
436.0,-1,21
436.0,-1,22
436.0,-1,23
439.0,2987.0,16
439.0,2134.0,15
439.0,1726.0,9
439.0,1552.0,11
439.0,1487.0,17
439.0,1308.0,18
439.0,1210.0,8
439.0,869.0,19
439.0,627.0,10
439.0,507.0,7
439.0,64.0,12
439.0,-1,0
439.0,-1,1
439.0,-1,2
439.0,-1,3
439.0,-1,4
439.0,-1,5
439.0,-1,6
439.0,-1,13
439.0,-1,14
439.0,-1,20
439.0,-1,21
439.0,-1,22
439.0,-1,23
440.0,2110.0,13
440.0,2098.0,12
440.0,1258.0,11
440.0,551.0,14
440.0,140.0,10
440.0,55.0,15
440.0,-1,0
440.0,-1,1
440.0,-1,2
440.0,-1,3
440.0,-1,4
440.0,-1,5
440.0,-1,6
440.0,-1,7
440.0,-1,8
440.0,-1,9
440.0,-1,16
440.0,-1,17
440.0,-1,18
440.0,-1,19
440.0,-1,20
440.0,-1,21
440.0,-1,22
440.0,-1,23
444.0,1133.0,17
444.0,625.0,16
444.0,361.0,18
444.0,120.0,20
444.0,24.0,19
444.0,-1,0
444.0,-1,1
444.0,-1,2
444.0,-1,3
444.0,-1,4
444.0,-1,5
444.0,-1,6
444.0,-1,7
444.0,-1,8
444.0,-1,9
444.0,-1,10
444.0,-1,11
444.0,-1,12
444.0,-1,13
444.0,-1,14
444.0,-1,15
444.0,-1,21
444.0,-1,22
444.0,-1,23
445.0,2399.0,18
445.0,1543.0,16
445.0,1366.0,13
445.0,1343.0,19
445.0,1198.0,12
445.0,1096.0,17
445.0,787.0,14
445.0,431.0,15
445.0,366.0,20
445.0,-1,0
445.0,-1,1
445.0,-1,2
445.0,-1,3
445.0,-1,4
445.0,-1,5
445.0,-1,6
445.0,-1,7
445.0,-1,8
445.0,-1,9
445.0,-1,10
445.0,-1,11
445.0,-1,21
445.0,-1,22
445.0,-1,23
451.0,2256.0,10
451.0,1372.0,11
451.0,1336.0,12
451.0,428.0,9
451.0,418.0,14
451.0,401.0,13
451.0,317.0,8
451.0,285.0,15
451.0,121.0,17
451.0,105.0,20
451.0,103.0,19
451.0,53.0,21
451.0,23.0,18
451.0,0.0,0
451.0,0.0,1
451.0,0.0,16
451.0,0.0,22
451.0,0.0,23
451.0,-1,2
451.0,-1,3
451.0,-1,4
451.0,-1,5
451.0,-1,6
451.0,-1,7
460.0,3145.0,7
460.0,2784.0,14
460.0,2402.0,9
460.0,1923.0,18
460.0,1671.0,16
460.0,1639.0,10
460.0,1559.0,8
460.0,913.0,15
460.0,783.0,17
460.0,553.0,19
460.0,327.0,11
460.0,149.0,6
460.0,24.0,12
460.0,0.0,13
