SUBJECT,AWC,hour
190.0,84.0,12.25
190.0,84.0,20.35
190.0,82.0,14.3
190.0,80.0,15.15
190.0,77.0,15.1
190.0,76.0,11.3
190.0,73.0,14.15
190.0,73.0,15.05
190.0,70.0,14.1
190.0,67.0,14.05
190.0,56.0,20
190.0,55.0,13.45
190.0,54.0,12.1
190.0,54.0,15.3
190.0,53.0,13.25
190.0,52.0,18.2
190.0,50.0,14
190.0,48.0,15.25
190.0,47.0,18.35
190.0,41.0,12.2
190.0,38.0,14.25
190.0,38.0,15
190.0,37.0,12.45
190.0,36.0,12.55
190.0,35.0,18.25
190.0,34.0,12
190.0,32.0,12.5
190.0,29.0,18.4
190.0,27.0,14.55
190.0,26.0,19.55
190.0,25.0,13.55
190.0,23.0,14.2
190.0,21.0,12.4
190.0,20.0,15.55
190.0,19.0,15.45
190.0,18.0,19.5
190.0,17.0,14.5
190.0,15.0,13
190.0,13.0,13.05
190.0,10.0,11.55
190.0,7.0,13.3
190.0,0.0,16
190.0,-1,0
190.0,-1,0.05
190.0,-1,0.1
190.0,-1,0.15000000000000002
190.0,-1,0.2
190.0,-1,0.25
190.0,-1,0.30000000000000004
190.0,-1,0.35000000000000003
190.0,-1,0.4
190.0,-1,0.45
190.0,-1,0.5
190.0,-1,0.55
190.0,-1,1
190.0,-1,1.05
190.0,-1,1.1
190.0,-1,1.15
190.0,-1,1.2
190.0,-1,1.25
190.0,-1,1.3
190.0,-1,1.35
190.0,-1,1.4
190.0,-1,1.45
190.0,-1,1.5
190.0,-1,1.55
190.0,-1,2
190.0,-1,2.05
190.0,-1,2.1
190.0,-1,2.15
190.0,-1,2.2
190.0,-1,2.25
190.0,-1,2.3
190.0,-1,2.35
190.0,-1,2.4
190.0,-1,2.45
190.0,-1,2.5
190.0,-1,2.55
190.0,-1,3
190.0,-1,3.05
190.0,-1,3.1
190.0,-1,3.15
190.0,-1,3.2
190.0,-1,3.25
190.0,-1,3.3
190.0,-1,3.35
190.0,-1,3.4
190.0,-1,3.45
190.0,-1,3.5
190.0,-1,3.55
190.0,-1,4
190.0,-1,4.05
190.0,-1,4.1
190.0,-1,4.15
190.0,-1,4.2
190.0,-1,4.25
190.0,-1,4.3
190.0,-1,4.35
190.0,-1,4.4
190.0,-1,4.45
190.0,-1,4.5
190.0,-1,4.55
190.0,-1,5
190.0,-1,5.05
190.0,-1,5.1
190.0,-1,5.15
190.0,-1,5.2
190.0,-1,5.25
190.0,-1,5.3
190.0,-1,5.35
190.0,-1,5.4
190.0,-1,5.45
190.0,-1,5.5
190.0,-1,5.55
190.0,-1,6
190.0,-1,6.05
190.0,-1,6.1
190.0,-1,6.15
190.0,-1,6.2
190.0,-1,6.25
190.0,-1,6.3
190.0,-1,6.35
190.0,-1,6.4
190.0,-1,6.45
190.0,-1,6.5
190.0,-1,6.55
190.0,-1,7
190.0,-1,7.05
190.0,-1,7.1
190.0,-1,7.15
190.0,-1,7.2
190.0,-1,7.25
190.0,-1,7.3
190.0,-1,7.35
190.0,-1,7.4
190.0,-1,7.45
190.0,-1,7.5
190.0,-1,7.55
190.0,-1,8
190.0,-1,8.05
190.0,-1,8.1
190.0,-1,8.15
190.0,-1,8.2
190.0,-1,8.25
190.0,-1,8.3
190.0,-1,8.35
190.0,-1,8.4
190.0,-1,8.45
190.0,-1,8.5
190.0,-1,8.55
190.0,-1,9
190.0,-1,9.05
190.0,-1,9.1
190.0,-1,9.15
190.0,-1,9.2
