11003.0 0.930171277997365 16
11003.0 0.9879603399433428 9
11003.0 0.96415770609319 10
11003.0 0.9323420074349442 19
11003.0 0.8405103668261563 11
11003.0 0.9155597722960152 8
11003.0 0.8621761658031089 17
11003.0 0.7776442307692307 12
11003.0 0.9389489953632149 18
11003.0 0.7909465020576132 14
11003.0 0.8355879292403746 13
11009.0 0.9588500563697858 18
11009.0 0.9750146972369195 11
11009.0 0.9879409104612602 8
11009.0 0.9600244125724748 10
11009.0 0.6986649713922441 12
11009.0 0.9868061874431301 9
11009.0 0.8934993084370678 19
11009.0 0.7786377708978328 17
11009.0 0.8210735586481114 7
11009.0 0.8329297820823245 16
11009.0 0.7897286821705426 13
11009.0 0.7865030674846626 15
11011.0 0.8501043841336117 17
11011.0 0.9228880157170923 19
11011.0 0.8967535923363491 9
11011.0 0.7637982195845697 16
11011.0 0.9121989121989122 14
11011.0 0.7018739352640545 18
11011.0 0.7135922330097088 15
11011.0 0.967687074829932 10
11011.0 0.5131810193321616 8
11011.0 0.19863013698630136 13
11014.0 0.9768019884009942 9
11014.0 0.7765055131467345 17
11014.0 0.9137083560895686 19
11014.0 0.9778840406455469 10
11014.0 0.9419315403422983 18
11014.0 0.772225827384815 15
11014.0 0.42016806722689076 14
11014.0 0.968 12
11014.0 0.8285123966942148 13
11014.0 0.059850374064837904 16
11035.0 0.9242174629324547 12
11035.0 0.9652406417112299 16
11035.0 0.8097876269621422 8
11035.0 0.999619916381604 18
11035.0 0.9186311787072243 9
11035.0 0.9333609271523179 7
11035.0 0.8900221729490022 11
11035.0 0.9641255605381166 15
11035.0 0.8015503875968992 10
11035.0 0.9845261121856866 13
11035.0 0.7164374590700721 17
11035.0 0.2020109689213894 6
11036.0 0.9667399670148433 9
11036.0 0.601933466022178 10
11036.0 0.911195087387813 11
11036.0 0.8102643856920684 17
11036.0 0.9353806781829814 18
11036.0 0.8974008207934336 15
11036.0 0.9657012195121951 16
11036.0 0.9344909234411997 8
11036.0 0.14189189189189189 14
11036.0 0.5773809523809523 19
11037.0 0.6890564313456705 18
11037.0 0.9253978779840849 17
11037.0 0.9949838767466858 6
11037.0 0.9690313287720562 10
11037.0 0.9438870308435526 9
11037.0 0.9137795275590551 7
11037.0 0.6923739767341663 12
11037.0 0.9234598630989421 8
11037.0 0.8814016172506739 14
11037.0 0.8249235474006116 11
11037.0 0.4263206672845227 16
11070.0 0.7657252888318357 12
11070.0 0.7717239452360994 17
11070.0 0.9293989862418537 8
11070.0 0.9119594857810674 13
11070.0 0.6903032891926527 19
11070.0 0.963490099009901 9
11070.0 0.9415542710340398 18
11070.0 0.9577080491132333 20
11070.0 0.9337606837606838 11
11070.0 0.8237986270022883 16
11070.0 0.862037037037037 10
11070.0 0.04833512352309345 7
11136.0 0.8526556253569388 18
11136.0 0.9504353650368386 10
11136.0 0.8002114164904862 9
11136.0 0.8745046235138706 8
11136.0 0.756294058408862 17
11136.0 0.5758988015978695 14
11136.0 0.5826589595375723 7
11136.0 0.8849206349206349 15
11136.0 0.9663677130044843 16
11136.0 0.8375870069605569 19
11136.0 0.7506925207756233 13
