SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
232,8.05,473,300,347,11,23
232,10.25,8873,300,182,9,19
232,10.45,10073,300,153,8,19
232,10.55,10673,300,219,7,28
232,11,10973,300,269,12,17
232,11.05,11273,300,287,7,18
232,13.2,19373,300,165,12,43
232,16.2,30173,300,215,10,27
232,18.1,36773,300,122,10,26
232,18.3,37973,300,139,12,35
232,18.55,39473,300,109,8,26
232,19.4,42173,300,110,12,43
232,19.5,42773,300,127,5,23
232,20.1,43973,300,109,11,29
232,20.15,44273,300,126,7,21
232,20.35,45473,300,186,8,17
232,20.5,46373,300,123,7,31
