SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
202,15.35,5875,300,83,5,18
202,15.4,6175,300,85,3,7
202,16.25,8875,300,106,4,10
202,16.3,9175,300,96,2,9
202,16.35,9475,234,131,6,16
202,7.3,10249,300,105,6,14
202,10.35,21349,300,164,3,9
202,12.25,27949,300,117,6,20
202,12.3,28249,300,102,7,21
202,15.35,39349,300,175,2,7
202,15.45,39949,300,87,8,12
202,15.55,40549,300,97,3,7
202,16.3,42649,300,104,4,7
202,16.5,43849,300,72,3,17
202,17,44449,300,208,6,14
202,17.05,44749,300,92,2,12
202,18,48049,300,78,5,27
202,18.05,48349,300,109,5,11
202,18.1,48649,300,66,2,11
202,18.15,48949,300,153,5,12
202,18.2,49249,300,88,13,53
202,18.3,49849,300,125,5,18
