SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
192,12.15,2522,300,187,14,42
192,12.35,3722,300,327,13,38
192,12.55,4922,300,161,21,76
192,13,5222,300,200,7,35
192,13.05,5522,300,174,12,53
192,13.1,5822,300,226,19,37
192,19.55,13143,300,173,9,33
192,21.3,18843,300,169,10,67
192,21.35,19143,300,281,16,36
192,22.1,21243,300,244,16,58
192,22.15,21543,300,308,16,47
192,22.2,21843,300,338,25,51
192,22.25,22143,300,583,28,40
192,14.1,28154,300,265,18,46
192,14.15,28454,300,302,20,36
192,16.1,35354,300,199,12,46
192,17.1,38954,300,203,14,58
192,18,41954,300,361,16,31
