SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
13151,8.3,97,300,445,16,19
13151,8.35,397,300,346,15,30
13151,8.4,697,300,266,7,14
13151,9.25,3397,300,104,6,12
13151,9.3,3697,300,405,19,27
13151,9.35,3997,300,192,14,23
13151,9.4,4297,300,206,7,20
13151,9.5,4897,300,153,3,15
13151,10,5497,300,167,12,30
13151,10.1,6097,300,131,11,30
13151,10.15,6397,300,225,10,28
13151,10.2,6697,300,144,7,28
13151,10.35,7597,300,102,11,33
13151,10.4,7897,300,147,14,33
13151,10.45,8197,300,419,13,14
13151,10.5,8497,300,286,17,21
13151,11.1,9697,300,160,10,28
13151,15.3,25297,300,268,20,38
13151,15.45,26197,300,643,10,13
13151,15.5,26497,300,629,17,23
13151,15.55,26797,300,637,12,14
13151,16,27097,300,470,17,30
13151,16.05,27397,300,126,4,15
13151,16.1,27697,300,128,7,19
13151,16.2,28297,300,250,7,12
13151,17.15,31597,300,146,7,16
13151,19.05,38197,300,186,10,22
13151,20,41497,300,186,8,13
13151,20.05,41797,300,394,13,18
13151,20.3,43297,300,362,14,18
13151,20.35,43597,300,822,21,26
13151,20.4,43897,300,466,12,16
13151,20.45,44197,300,758,12,15
13151,21,45097,300,277,18,25
13151,21.05,45397,300,165,10,16
13151,21.3,46897,300,248,8,13
13151,21.35,47197,300,263,9,12
