subject,prop,time
11655.0,1.0,13.4
11655.0,0.9,16.3
11655.0,1.0,12.1
11655.0,0.888,13.2
11655.0,1.0,13.25
11655.0,0.874,14
11655.0,0.714,13.5
11655.0,0.4,12.45
11743.0,0.959,7.5
11743.0,0.881,13.2
11743.0,0.91,16.55
11743.0,0.965,16.1
11743.0,0.922,17
11743.0,0.792,16.15
11743.0,0.934,9.25
11743.0,0.969,8.45
11743.0,0.977,9.55
11743.0,0.986,8.5
11743.0,0.995,15.05
11743.0,0.976,11.05
11743.0,0.985,8.4
11743.0,0.975,15.15
11743.0,0.924,10.5
11743.0,0.902,17.3
11743.0,0.909,8.35
11743.0,0.933,9.1
11743.0,0.971,8.55
11743.0,0.905,13.3
11743.0,0.991,13.25
11743.0,1.0,9.5
11743.0,0.991,16
11743.0,1.0,9.05
11743.0,0.983,13.5
11743.0,0.991,9
11743.0,0.991,13.1
11743.0,0.983,14.35
11743.0,0.939,14
11743.0,0.99,13.45
11743.0,0.99,13.05
11743.0,0.953,15.3
11743.0,0.95,8.3
11743.0,1.0,11.1
11743.0,0.989,16.35
11743.0,0.979,16.05
11743.0,1.0,14.45
11743.0,0.989,17.25
11743.0,0.946,9.3
11743.0,0.988,10.55
11743.0,0.931,10.2
11743.0,0.913,10.4
11743.0,0.972,13.4
11743.0,0.986,16.2
11743.0,0.957,11.15
11743.0,0.985,14.25
11743.0,0.925,13.35
11743.0,0.935,9.35
11743.0,0.931,9.4
11743.0,0.981,9.45
11743.0,1.0,10
11743.0,1.0,15.1
11743.0,0.981,15.35
11743.0,0.98,15.25
11743.0,0.98,9.15
11743.0,0.94,17.05
11743.0,0.957,16.4
11743.0,0.955,10.1
11743.0,0.976,15.4
11743.0,0.904,9.2
11743.0,0.921,10.25
11743.0,0.914,10.3
11743.0,0.968,10.45
11743.0,0.935,14.5
11743.0,0.689,15.45
11743.0,1.0,8
11743.0,0.9,8.1
11743.0,0.611,17.1
11743.0,0.909,14.05
11743.0,1.0,10.35
11743.0,1.0,11.2
11743.0,0.8,17.15
11743.0,0.874,10.05
11743.0,0.857,13.55
12095.0,0.788,20.15
12095.0,0.865,10.45
12095.0,0.995,16.1
12095.0,0.82,11.05
12095.0,0.89,20.05
12095.0,0.864,20.1
12095.0,0.992,18.5
12095.0,0.887,10.25
12095.0,0.974,18.45
12095.0,0.913,20.45
12095.0,0.952,14.45
12095.0,0.96,18.55
12095.0,0.937,18.2
12095.0,0.944,12.55
12095.0,0.988,14.05
12095.0,0.809,14.25
12095.0,0.955,18.4
12095.0,0.984,13.25
12095.0,0.828,20.35
12095.0,0.962,14.55
12095.0,0.941,15.5
12095.0,0.979,11
12095.0,0.957,10.3
12095.0,0.955,15.2
12095.0,0.883,13.35
12095.0,0.894,14.4
12095.0,0.97,18.3
12095.0,0.969,14.3
12095.0,0.874,15.55
12095.0,0.964,13.05
12095.0,0.925,14.1
12095.0,1.0,13.15
12095.0,1.0,18.05
12095.0,0.919,18.25
12095.0,0.869,16.4
12095.0,0.85,18
12095.0,1.0,15.25
12095.0,0.882,15.3
12095.0,0.933,16.25
12095.0,0.928,15
12095.0,1.0,14.35
12095.0,0.769,16.55
12095.0,1.0,15.05
12095.0,1.0,16.2
12095.0,0.7,16.5
12095.0,0.857,15.1
12297.0,0.938,14.15
12297.0,0.712,18.35
12297.0,0.964,13.45
12297.0,0.823,7.05
12297.0,0.842,16.45
12297.0,0.841,14.2
12297.0,0.985,20.05
12297.0,0.994,13.35
12297.0,0.914,9.2
12297.0,0.961,17.15
12297.0,0.959,11.2
12297.0,0.964,18.55
12297.0,0.975,9.25
12297.0,0.98,11.4
12297.0,0.915,18.15
12297.0,1.0,14.4
12297.0,0.957,16.55
12297.0,0.955,14.35
12297.0,0.984,11.25
12297.0,0.992,17.05
12297.0,1.0,17.1
12297.0,0.976,18.25
12297.0,0.959,11.35
12297.0,0.983,7.25
12297.0,0.991,18.1
12297.0,0.869,8.1
12297.0,0.96,7.2
12297.0,0.968,11.3
12297.0,0.967,7.3
12297.0,0.988,17
12297.0,0.988,7.35
12297.0,0.977,8.5
12297.0,0.953,9.05
12297.0,1.0,7.55
12297.0,1.0,8.45
12297.0,0.963,18.4
12297.0,0.962,7.4
12297.0,0.986,9
12297.0,0.96,8.55
12297.0,0.958,13
12297.0,0.956,18.5
12297.0,0.969,9.15
12297.0,1.0,8.25
12297.0,0.953,12.45
12297.0,0.967,18.2
12297.0,0.847,7.15
12297.0,0.98,8.3
12297.0,0.959,20.15
12297.0,0.936,11.45
12297.0,0.818,7.5
12297.0,1.0,16.5
12297.0,0.805,20.1
12297.0,0.965,10.45
12297.0,0.892,20.3
12297.0,0.96,8.2
12297.0,1.0,17.2
12297.0,0.875,18.3
12297.0,0.809,8.4
12297.0,0.941,9.35
12297.0,0.374,13.2
12297.0,0.5,13.05
12316.0,0.805,17
12316.0,0.979,11.25
12316.0,0.98,7.55
12316.0,0.977,8.05
12316.0,0.976,8
12316.0,0.906,17.05
12316.0,0.989,16.55
12316.0,0.954,16.25
12316.0,0.952,18.1
12316.0,0.964,12.25
12316.0,0.987,17.5
12316.0,0.99,10.35
12316.0,0.928,10.2
12316.0,0.973,17.45
12316.0,0.996,16.5
12316.0,0.993,10.4
12316.0,0.993,17.55
12316.0,0.986,16.3
12316.0,0.982,10.3
12316.0,0.927,11.35
12316.0,0.964,12.4
12316.0,1.0,11.4
12316.0,0.991,18.2
12316.0,0.918,11.2
12316.0,0.96,12.5
12316.0,0.99,15.55
12316.0,0.972,14.25
12316.0,0.98,11.05
12316.0,0.98,12.3
12316.0,0.975,15.15
12316.0,1.0,10.15
12316.0,0.989,19
12316.0,1.0,10.25
12316.0,0.963,11.15
12316.0,0.983,9.5
12316.0,0.994,18.15
12316.0,0.972,16.35
12316.0,0.977,18
12316.0,0.994,12.15
12316.0,0.988,8.25
12316.0,0.97,11.1
12316.0,1.0,14.3
12316.0,0.993,14.4
12316.0,0.993,10.45
12316.0,1.0,11.45
12316.0,0.975,17.3
12316.0,0.968,11.3
12316.0,1.0,10.55
12316.0,0.961,17.35
12316.0,0.993,8.1
12316.0,1.0,10
12316.0,0.972,16.4
12316.0,0.979,12.45
12316.0,0.964,11.55
12316.0,0.992,19.1
12316.0,0.985,10.1
12316.0,1.0,8.3
12316.0,0.977,8.5
12316.0,0.961,10.05
12316.0,1.0,18.35
12316.0,0.992,18.55
12316.0,1.0,9.55
12316.0,0.991,10.5
12316.0,0.991,14.45
12316.0,0.942,8.45
12316.0,0.991,8.2
12316.0,0.982,8.15
12316.0,0.991,12.35
12316.0,1.0,8.35
12316.0,0.963,11
12316.0,0.99,16.15
12316.0,0.981,9.05
12316.0,0.961,17.4
12316.0,0.97,15.05
12316.0,0.989,15.35
12316.0,1.0,12.1
12316.0,0.979,15.4
12316.0,1.0,12.2
12316.0,0.925,18.3
12316.0,0.965,15.5
12316.0,0.976,8.55
12316.0,0.951,12.05
12316.0,0.884,8.4
12316.0,0.985,18.5
12316.0,1.0,9.2
12316.0,0.897,18.4
12316.0,0.901,14.5
12316.0,0.981,11.5
12316.0,1.0,15.25
12316.0,0.981,18.45
12316.0,1.0,9
12316.0,0.943,14.35
12316.0,0.94,12
12316.0,0.936,15.1
12316.0,0.727,14.55
12316.0,1.0,15.3
12316.0,0.937,16.1
12316.0,0.6,9.15
12316.0,0.944,9.1
12316.0,0.235,15.2
12390.0,0.891,22.45
12390.0,0.645,22.4
12390.0,0.637,15.5
12390.0,0.772,22.2
12390.0,0.791,22.05
12390.0,0.789,11
12390.0,0.983,10.45
12390.0,0.858,17.25
12390.0,0.848,22.1
12390.0,0.992,10.5
12390.0,0.984,20.5
12390.0,0.944,10.55
12390.0,0.857,16.1
12390.0,0.96,14.2
12390.0,0.938,16.5
12390.0,0.913,16.15
12390.0,0.88,19.2
12390.0,1.0,8.55
12390.0,1.0,9.35
12390.0,0.945,21.05
12390.0,0.828,9.2
12390.0,1.0,9.05
12390.0,1.0,11.2
12390.0,0.896,16.25
12390.0,0.846,9
12390.0,0.954,21.2
12390.0,0.857,9.5
12390.0,1.0,8
12390.0,0.916,8.15
12390.0,0.939,16.2
12390.0,1.0,14.4
12390.0,0.967,15.1
12390.0,0.9,22
12390.0,1.0,7.45
12390.0,0.888,14.45
12390.0,0.916,8.4
12390.0,0.954,11.15
12390.0,1.0,21.25
12390.0,0.857,22.3
12390.0,0.944,9.15
12390.0,0.882,11.25
12390.0,0.866,8.05
12390.0,0.769,14.5
12398.0,0.963,12.35
12398.0,0.857,19
12398.0,0.962,12.45
12398.0,0.958,12.4
12398.0,0.827,19.3
12398.0,0.953,18.55
12398.0,0.974,17.45
12398.0,0.996,12.15
12398.0,0.91,12.25
12398.0,0.865,18.3
12398.0,0.983,12.2
12398.0,0.987,11.4
12398.0,0.943,18.35
12398.0,0.972,18.25
12398.0,0.995,19.1
12398.0,0.995,7
12398.0,0.971,10.55
12398.0,0.96,8.05
12398.0,1.0,7.5
12398.0,0.928,7.55
12398.0,0.994,19.2
12398.0,0.933,16.1
12398.0,0.982,18.5
12398.0,0.975,19.05
12398.0,0.944,6.5
12398.0,0.941,6.45
12398.0,0.979,17.4
12398.0,0.992,15.05
12398.0,1.0,6.4
12398.0,0.9,6.55
12398.0,0.968,8.25
12398.0,0.991,15.55
12398.0,1.0,9.15
12398.0,0.983,16
12398.0,1.0,10.1
12398.0,0.983,15.1
12398.0,0.931,7.1
12398.0,0.972,9.05
12398.0,0.943,11.35
12398.0,0.97,14.5
12398.0,0.989,17.1
12398.0,0.989,17.35
12398.0,0.989,15.25
12398.0,0.978,8.1
12398.0,1.0,8.3
12398.0,0.967,15.2
12398.0,0.988,8.4
12398.0,0.954,15.15
12398.0,0.94,7.45
12398.0,0.987,14.45
12398.0,0.974,7.25
12398.0,1.0,8
12398.0,1.0,8.45
12398.0,0.947,17.05
12398.0,1.0,14.55
12398.0,0.958,16.55
12398.0,0.971,11.05
12398.0,0.97,16.5
12398.0,0.969,19.15
12398.0,0.984,18.45
12398.0,1.0,10
12398.0,0.995,11.1
12398.0,0.956,6.35
12398.0,0.983,7.4
12398.0,0.948,17.25
12398.0,1.0,7.35
12398.0,0.981,16.05
12398.0,0.944,8.5
12398.0,0.96,17.2
12398.0,0.938,11
12398.0,0.913,8.2
12398.0,0.904,15.35
12398.0,1.0,7.05
12398.0,0.947,15.45
12398.0,0.888,8.15
12398.0,0.874,9.3
12398.0,0.964,15.4
12398.0,1.0,10.35
12398.0,1.0,14.4
12398.0,0.888,17
12398.0,0.916,8.35
12398.0,0.954,7.2
12398.0,0.904,10.2
12398.0,0.894,10.3
12398.0,0.941,11.15
12398.0,0.937,7.3
12398.0,0.933,9
12398.0,0.928,15.5
12398.0,1.0,7.15
12398.0,0.769,9.35
12398.0,0.8,16.2
12398.0,1.0,9.2
12398.0,0.749,10.4
12398.0,0.833,9.4
12398.0,1.0,9.25
12398.0,1.0,9.45
12398.0,1.0,9.5
12398.0,1.0,10.15
12398.0,0.8,16.25
12398.0,0.5,15.3
12398.0,1.0,10.45
12409.0,0.815,11.35
12409.0,0.81,20
12409.0,0.816,11.4
12409.0,0.923,14.55
12409.0,0.966,19.55
12409.0,0.992,20.1
12409.0,0.976,16.35
12409.0,0.988,20.25
12409.0,0.987,15.05
12409.0,0.926,14.45
12409.0,0.92,14.35
12409.0,0.961,20.15
12409.0,0.985,11.45
12409.0,0.989,8.55
12409.0,0.964,9
12409.0,0.968,12
12409.0,0.967,12.05
12409.0,1.0,10.3
12409.0,0.994,19.5
12409.0,0.96,20.2
12409.0,0.964,14.5
12409.0,0.981,10.25
12409.0,0.993,16.3
12409.0,0.949,9.1
12409.0,0.98,15.1
12409.0,0.979,8.15
12409.0,0.93,11.15
12409.0,1.0,11.5
12409.0,0.992,19.35
12409.0,1.0,9.45
12409.0,0.977,19.2
12409.0,1.0,9.25
12409.0,0.992,11
12409.0,0.976,15.3
12409.0,1.0,15
12409.0,0.976,20.05
12409.0,0.991,16.55
12409.0,0.991,9.2
12409.0,1.0,8.25
12409.0,0.991,8.35
12409.0,0.941,8.2
12409.0,0.991,8.1
12409.0,0.991,19.05
12409.0,0.99,12.1
12409.0,0.981,9.05
12409.0,0.972,19.4
12409.0,1.0,11.05
12409.0,0.904,16.25
12409.0,1.0,8.5
12409.0,0.915,18.5
12409.0,0.965,19
12409.0,0.988,9.35
12409.0,0.963,8.3
12409.0,0.987,11.55
12409.0,1.0,12.3
12409.0,0.974,18.55
12409.0,0.974,9.3
12409.0,0.986,8
12409.0,0.972,8.45
12409.0,0.972,10.2
12409.0,0.971,12.25
12409.0,1.0,11.25
12409.0,0.97,15.15
12409.0,0.954,18.3
12409.0,0.952,10.35
12409.0,1.0,11.3
12409.0,0.966,18.4
12409.0,1.0,9.15
12409.0,0.965,9.4
12409.0,0.982,8.4
12409.0,0.981,12.35
12409.0,0.962,10
12409.0,0.961,17.35
12409.0,0.88,15.2
12409.0,0.977,15.25
12409.0,0.976,15.35
12409.0,0.976,9.55
12409.0,0.902,14.4
12409.0,1.0,18.35
12409.0,0.972,18.45
12409.0,0.666,17.15
12409.0,0.916,12.2
12409.0,0.727,17.3
12409.0,1.0,8.05
12409.0,0.687,10.45
12409.0,1.0,17.5
12409.0,0.909,18.25
12409.0,0.7,10.05
12409.0,0.714,18.2
12409.0,0.4,17
12417.0,0.92,15.55
12417.0,0.749,9.2
12417.0,0.995,8.4
12417.0,0.932,9.25
12417.0,0.963,10.5
12417.0,0.93,9.35
12417.0,0.977,10.4
12417.0,0.888,9.15
12417.0,0.655,7.4
12417.0,0.969,10.15
12417.0,0.968,10.2
12417.0,1.0,10.05
12417.0,0.806,18.2
12417.0,0.986,19.2
12417.0,0.959,10.35
12417.0,0.788,9.4
12417.0,1.0,9.5
12417.0,1.0,16.45
12417.0,0.946,18.1
12417.0,0.924,18.35
12417.0,0.979,8.45
12417.0,0.958,18.4
12417.0,0.956,17.55
12417.0,0.863,8.35
12417.0,0.973,10.1
12417.0,0.945,18.25
12417.0,0.857,16.5
12417.0,1.0,10
12417.0,1.0,17.45
12417.0,0.966,18
12417.0,0.793,12.05
12417.0,1.0,11.5
12417.0,1.0,16.35
12417.0,0.913,19
12417.0,1.0,10.45
12417.0,0.857,17.35
12417.0,0.611,18.3
12417.0,0.545,18.15
12417.0,1.0,9.55
12417.0,0.333,10.3
12520.0,0.787,19.5
12520.0,0.997,11.1
12520.0,0.983,10.25
12520.0,0.985,9.4
12520.0,0.882,17.25
12520.0,0.988,19.35
12520.0,0.985,20.25
12520.0,0.936,19.25
12520.0,0.947,11.15
12520.0,0.901,18.5
12520.0,0.978,17.3
12520.0,0.985,17.2
12520.0,0.988,17.35
12520.0,0.984,13.4
12520.0,0.988,17.5
12520.0,0.968,9
12520.0,0.983,17.45
12520.0,0.971,19.1
12520.0,0.978,13.1
12520.0,1.0,9.35
12520.0,0.982,19.15
12520.0,0.977,9.55
12520.0,0.99,19.3
12520.0,0.972,17.15
12520.0,0.957,12.2
12520.0,0.975,18.55
12520.0,0.99,18
12520.0,0.979,13.5
12520.0,0.994,18.1
12520.0,1.0,9.3
12520.0,0.989,11
12520.0,0.921,19.2
12520.0,0.994,13.2
12520.0,0.982,11.25
12520.0,0.988,9.5
12520.0,0.952,13
12520.0,0.974,20
12520.0,0.987,8.5
12520.0,0.993,10.3
12520.0,0.98,18.15
12520.0,0.973,19.05
12520.0,0.972,18.2
12520.0,0.993,8.55
12520.0,0.909,9.05
12520.0,0.915,17.55
12520.0,0.957,13.45
12520.0,0.991,9.2
12520.0,0.991,10.55
12520.0,0.866,19.45
12520.0,0.927,9.25
12520.0,0.944,11.2
12520.0,0.976,14.2
12520.0,0.843,13.15
12520.0,0.942,18.05
12520.0,0.954,17.4
12520.0,0.952,10.35
12520.0,0.65,10.4
12520.0,0.897,12.35
12520.0,0.914,12
12520.0,0.531,11.55
12520.0,0.823,10.5
12520.0,0.928,10.45
12520.0,0.923,19
12547.0,0.965,16.1
12547.0,0.963,16.2
12547.0,0.9,11.45
12547.0,0.93,16.25
12547.0,0.917,11.25
12547.0,1.0,15.2
12547.0,0.948,16.35
12547.0,0.965,9.1
12547.0,0.982,16.15
12547.0,0.993,17
12547.0,0.99,14.55
12547.0,0.926,7.45
12547.0,0.957,7.5
12547.0,0.972,18.25
12547.0,0.975,7.4
12547.0,0.985,8.1
12547.0,0.955,15.55
12547.0,0.996,16.3
12547.0,0.961,11.4
12547.0,0.938,15.05
12547.0,0.997,7.2
12547.0,0.943,17.25
12547.0,0.963,11.35
12547.0,0.966,9.25
12547.0,0.97,9.3
12547.0,0.964,7.55
12547.0,0.937,17.2
12547.0,0.994,10.25
12547.0,0.983,16.4
12547.0,0.977,14.15
12547.0,0.994,13.4
12547.0,0.935,8.55
12547.0,0.993,9.15
12547.0,0.987,14.45
12547.0,1.0,9.35
12547.0,0.974,10.35
12547.0,0.986,11.15
12547.0,0.96,18.2
12547.0,0.965,8.15
12547.0,0.906,16.45
12547.0,0.984,14.35
12547.0,0.935,9.05
12547.0,1.0,9.45
12547.0,0.982,9.5
12547.0,0.991,13.55
12547.0,0.973,9.55
12547.0,1.0,8.35
12547.0,0.981,11.05
12547.0,0.981,9.4
12547.0,1.0,14
12547.0,1.0,14.1
12547.0,0.99,16
12547.0,0.942,15
12547.0,0.949,10.4
12547.0,0.904,14.2
12547.0,1.0,8.5
12547.0,0.952,11
12547.0,0.925,10.2
12547.0,0.973,7.3
12547.0,0.986,10.15
12547.0,0.986,9.2
12547.0,0.985,13.45
12547.0,0.985,16.05
12547.0,0.913,14.4
12547.0,0.984,10.1
12547.0,0.903,8.4
12547.0,0.982,10.55
12547.0,0.963,18.15
12547.0,0.981,8.25
12547.0,0.923,18.1
12547.0,0.958,14.5
12547.0,1.0,10.05
12547.0,0.934,18
12547.0,0.883,11.1
12547.0,0.947,13.35
12547.0,0.972,7.35
12547.0,0.942,14.25
12547.0,0.818,10.5
12547.0,0.888,14.3
12547.0,0.958,11.2
12547.0,0.956,17.45
12547.0,0.909,7.25
12547.0,0.85,17.5
12547.0,0.705,10.45
12547.0,1.0,8.3
12547.0,1.0,8.45
12547.0,0.5,17.4
12608.0,0.908,12.25
12608.0,0.973,12.15
12608.0,0.949,13
12608.0,0.872,13.05
12608.0,0.903,12.2
12608.0,0.979,21.1
12608.0,0.965,21.25
12608.0,0.969,12.1
12608.0,0.991,12.35
12608.0,0.977,21.15
12608.0,0.9,19.25
12608.0,0.915,20.55
12608.0,0.939,12.3
12608.0,0.977,9.55
12608.0,0.937,9.5
12608.0,0.995,21.05
12608.0,0.95,19.3
12608.0,0.969,11.35
12608.0,0.986,16.05
12608.0,0.995,13.15
12608.0,0.99,16
12608.0,0.995,18.55
12608.0,0.99,18.45
12608.0,0.99,12.05
12608.0,0.981,17.5
12608.0,0.995,9.35
12608.0,0.995,10
12608.0,0.975,7.55
12608.0,0.994,17.15
12608.0,0.959,13.1
12608.0,0.963,17.35
12608.0,0.956,11.4
12608.0,0.943,21
12608.0,0.993,10.35
12608.0,0.951,12.4
12608.0,0.98,17.1
12608.0,0.915,9.4
12608.0,0.985,18.5
12608.0,1.0,10.25
12608.0,0.956,17.55
12608.0,0.992,9.45
12608.0,0.931,12
12608.0,1.0,17.45
12608.0,0.991,20.45
12608.0,0.967,11.3
12608.0,0.974,10.45
12608.0,0.947,11.45
12608.0,0.926,19.35
12608.0,1.0,17.3
12608.0,0.99,20.3
12608.0,0.99,12.55
12608.0,0.989,17.2
12608.0,0.989,12.45
12608.0,0.969,8.05
12608.0,0.968,15.45
12608.0,0.989,19
12608.0,0.988,17.05
12608.0,1.0,10.3
12608.0,0.988,10.4
12608.0,0.977,15.5
12608.0,0.988,18.2
12608.0,0.976,20.1
12608.0,0.987,18.4
12608.0,0.975,10.2
12608.0,1.0,9.05
12608.0,0.975,11.1
12608.0,0.987,9.1
12608.0,0.974,9
12608.0,1.0,10.55
12608.0,0.973,18.25
12608.0,0.945,16.55
12608.0,0.985,18.35
12608.0,1.0,9.3
12608.0,0.985,10.5
12608.0,0.985,8.45
12608.0,0.984,9.25
12608.0,0.969,18
12608.0,1.0,18.05
12608.0,0.952,19.55
12608.0,0.983,20.25
12608.0,1.0,8
12608.0,0.796,20.2
12608.0,1.0,11
12608.0,0.851,17.25
12608.0,0.975,16.2
12608.0,0.923,8.5
12608.0,0.972,8.35
12608.0,1.0,17.4
12608.0,0.971,20.15
12608.0,0.882,21.4
12608.0,1.0,8.15
12608.0,0.966,11.55
12608.0,0.965,20.05
12608.0,0.857,9.15
12608.0,0.958,9.2
12608.0,0.956,16.25
12608.0,0.863,8.3
12608.0,1.0,11.15
12608.0,0.842,21.35
12608.0,0.874,11.5
12608.0,0.857,8.55
12608.0,0.833,11.05
12608.0,0.9,8.2
12608.0,0.888,15.55
12608.0,0.874,12.5
12608.0,0.571,20
12608.0,1.0,8.25
12612.0,0.85,14
12612.0,0.949,17
12612.0,0.883,17.15
12612.0,0.925,17.2
12612.0,0.925,16.5
12612.0,0.989,16.55
12612.0,0.976,13.25
12612.0,1.0,16.25
12612.0,0.944,17.25
12612.0,0.9,16.3
12612.0,0.967,10.35
12612.0,0.974,16.35
12612.0,0.9,17.3
12612.0,0.971,16.2
12612.0,0.995,13.3
12612.0,0.995,13.2
12612.0,0.96,17.05
12612.0,0.859,16.4
12612.0,0.975,17.35
12612.0,0.975,12.35
12612.0,0.942,16.45
12612.0,0.966,12.4
12612.0,0.909,18.3
12612.0,0.953,13.4
12612.0,0.903,19.05
12612.0,0.973,20
12612.0,0.981,18.35
12612.0,0.962,11.25
12612.0,0.902,12.15
12612.0,0.924,12.5
12612.0,0.976,13.15
12612.0,0.988,11.35
12612.0,0.855,11.3
12612.0,0.985,10.4
12612.0,0.957,18.25
12612.0,0.925,12.55
12612.0,1.0,12.45
12612.0,0.967,18.5
12612.0,1.0,9.15
12612.0,0.983,19
12612.0,0.898,9.4
12612.0,1.0,9.45
12612.0,1.0,19.45
12612.0,0.943,19.5
12612.0,0.919,9.5
12612.0,0.956,12.1
12612.0,0.977,19.55
12612.0,1.0,10
12612.0,0.906,20.05
12612.0,0.948,13
12612.0,1.0,13.05
12612.0,0.945,19.4
12612.0,1.0,10.25
12612.0,0.971,19.35
12612.0,1.0,10.2
12612.0,0.97,11.05
12612.0,0.969,11.15
12612.0,0.968,19.15
12612.0,1.0,10.1
12612.0,0.87,19.1
12612.0,0.962,19.3
12612.0,1.0,8.05
12612.0,0.961,11.4
12612.0,0.96,18.55
12612.0,0.958,8.2
12612.0,1.0,8.55
12612.0,1.0,12.25
12612.0,0.956,20.1
12612.0,1.0,9.25
12612.0,1.0,9.55
12612.0,0.954,18.45
12612.0,1.0,9.2
12612.0,1.0,10.3
12612.0,0.952,17.55
12612.0,0.95,9.05
12612.0,1.0,10.45
12612.0,0.947,11.5
12612.0,1.0,8.15
12612.0,1.0,9.35
12612.0,0.944,13.5
12612.0,1.0,11
12612.0,0.882,18.4
12612.0,0.933,12.3
12612.0,1.0,9.1
12612.0,0.928,10.05
12612.0,0.846,11.2
12612.0,1.0,8.1
12612.0,0.909,18.1
12612.0,0.9,18.15
12612.0,1.0,9.3
12612.0,0.888,11.45
12612.0,0.749,18.2
12612.0,1.0,9
12612.0,1.0,10.5
12612.0,0.666,17.5
12612.0,1.0,10.15
12612.0,1.0,10.55
12683.0,0.894,18.35
12683.0,0.947,20.2
12683.0,0.948,19.4
12683.0,0.914,9.3
12683.0,0.965,18.5
12683.0,0.933,11.25
12683.0,0.923,13.3
12683.0,1.0,12.3
12683.0,0.985,18.15
12683.0,0.984,18.2
12683.0,0.984,19.5
12683.0,0.962,16.15
12683.0,0.954,18
12683.0,0.979,7.15
12683.0,0.955,18.3
12683.0,0.942,13.35
12683.0,0.976,11.45
12683.0,0.964,10.45
12683.0,0.983,7.1
12683.0,0.962,11.2
12683.0,0.969,11.05
12683.0,0.986,20
12683.0,1.0,13.25
12683.0,0.981,16.1
12683.0,0.986,7.05
12683.0,0.962,19.45
12683.0,0.966,16.45
12683.0,0.994,12.15
12683.0,0.959,9.15
12683.0,0.989,10.5
12683.0,0.925,7.5
12683.0,0.954,17.15
12683.0,0.976,7.25
12683.0,0.895,10.05
12683.0,0.972,17.05
12683.0,0.985,11.4
12683.0,0.957,9.5
12683.0,0.992,17.3
12683.0,0.984,8.5
12683.0,1.0,10.1
12683.0,0.938,18.1
12683.0,0.967,19.15
12683.0,0.991,13.05
12683.0,1.0,7
12683.0,0.991,11.5
12683.0,0.931,11.3
12683.0,0.926,8.1
12683.0,0.99,8.35
12683.0,0.98,10.4
12683.0,0.979,7.55
12683.0,0.979,9.4
12683.0,0.957,14
12683.0,0.944,8.05
12683.0,0.964,12.25
12683.0,1.0,12.1
12683.0,0.951,20.05
12683.0,0.948,17.35
12683.0,0.972,17.25
12683.0,0.888,10.15
12683.0,0.984,9.35
12683.0,0.825,19.2
12683.0,0.961,6.45
12683.0,1.0,11.15
12683.0,0.98,12.2
12683.0,0.877,17.2
12683.0,1.0,8.25
12683.0,0.976,16
12683.0,0.976,7.4
12683.0,1.0,13.55
12683.0,0.975,15.4
12683.0,0.95,8.2
12683.0,1.0,6.55
12683.0,1.0,12.05
12683.0,1.0,12.45
12683.0,0.894,13
12683.0,1.0,8.15
12683.0,1.0,8.4
12683.0,1.0,11.1
12683.0,0.882,17.1
12683.0,1.0,9
12683.0,0.933,15.55
12683.0,1.0,13.2
12683.0,0.714,17
12683.0,0.65,10.3
12683.0,0.923,16.5
12683.0,1.0,8.55
12683.0,0.916,11.55
12683.0,0.636,12
12683.0,0.714,10.35
12717.0,0.916,16.05
12717.0,0.863,9.55
12717.0,0.956,17.35
12717.0,0.99,16.15
12717.0,0.939,18.1
12717.0,0.801,11
12717.0,0.993,16.2
12717.0,1.0,16.35
12717.0,0.851,17.45
12717.0,0.976,17.55
12717.0,0.983,10
12717.0,0.942,11.2
12717.0,0.956,9.25
12717.0,0.954,9.5
12717.0,0.961,10.55
12717.0,0.98,8.45
12717.0,0.989,10.45
12717.0,0.989,17.3
12717.0,0.906,18.2
12717.0,0.873,9.2
12717.0,0.96,16.3
12717.0,1.0,8.5
12717.0,0.986,16.5
12717.0,0.972,18.25
12717.0,0.828,9.3
12717.0,0.982,8.4
12717.0,0.982,14.1
12717.0,0.982,9.4
12717.0,0.927,16.4
12717.0,0.98,16.55
12717.0,1.0,10.5
12717.0,0.6,18.3
12717.0,0.966,14.05
12717.0,0.793,8.55
12717.0,0.869,9.35
12717.0,0.9,9.1
12717.0,0.833,10.4
12717.0,0.733,16.25
12717.0,0.636,9.05
12717.0,1.0,9
12717.0,0.714,9.45
12737.0,0.718,17.1
12737.0,0.833,18.2
12737.0,0.916,17.15
12737.0,0.971,9.05
12737.0,0.953,16.15
12737.0,0.829,18
12737.0,0.639,16.1
12737.0,0.964,11.1
12737.0,0.999,16.05
12737.0,0.867,8.15
12737.0,0.991,11
12737.0,0.974,18.55
12737.0,0.964,19
12737.0,0.954,8.55
12737.0,0.971,9.5
12737.0,0.94,11.3
12737.0,1.0,10.2
12737.0,0.968,10.25
12737.0,0.989,8.5
12737.0,0.989,8.45
12737.0,0.944,11.35
12737.0,0.905,9.1
12737.0,0.974,16.3
12737.0,0.933,11.2
12737.0,0.928,8.3
12737.0,0.938,17.25
12737.0,0.95,17.3
12737.0,0.827,9.55
12737.0,0.958,17.2
12737.0,0.826,18.05
12737.0,0.947,18.35
12737.0,0.916,8.35
12737.0,0.939,18.4
12737.0,0.935,18.45
12737.0,1.0,16.55
12737.0,0.965,17.35
12737.0,0.964,17.5
12737.0,0.962,17.55
12737.0,0.961,17.05
12737.0,1.0,9.45
12737.0,1.0,11.15
12737.0,0.96,16.2
12737.0,1.0,11.25
