SUBJECT,unclean_mean_awc,unclean_sd_awc,unclean_mean_ctc,unclean_sd_ctc,unclean_mean_cvc,unclean_sd_cvc,clean_mean_awc,clean_sd_awc,clean_mean_ctc,clean_sd_ctc,clean_mean_cvc,clean_sd_cvc
12840,30.16580310880829,46.17024059010882,1.6735751295336787,2.560146513915087,8.134715025906736,9.926421342738536,52.68181818181818,50.582829123809134,2.9363636363636365,2.7934302766656196,13.909090909090908,9.504750579033695
12878,106.61658031088083,142.6270564222002,4.243523316062176,5.155677697605713,15.461139896373057,15.773784711049387,158.4496124031008,149.3603005968448,6.341085271317829,5.147050314304738,23.07751937984496,14.024873218623034
12959,146.4125874125874,178.91517105039065,6.461538461538462,6.796611863843311,18.18881118881119,14.156544820429584,181.6086956521739,182.9541067778481,8.034782608695652,6.692402650902003,22.06086956521739,12.852255557739038
12971,50.49222797927461,94.29066978249273,1.450777202072539,2.875708593311258,4.829015544041451,6.651815820758929,82.06837606837607,109.9250313886168,2.341880341880342,3.38139532809591,7.760683760683761,7.04621391691479
13044,48.476683937823836,67.86069313144239,2.3626943005181347,3.3452480281143226,11.176165803108809,12.980355823539641,89.12621359223301,71.043162744753,4.310679611650485,3.5370008515401756,20.04854368932039,11.68238043226846
13061,176.37305699481865,178.930170560921,4.870466321243524,6.134669942404828,9.55440414507772,11.489505799785997,254.04511278195488,162.91919658556407,7.030075187969925,6.280006574046043,13.774436090225564,11.561178862346715
13069,86.82035928143712,115.61867659761286,2.904191616766467,3.6803508425838443,10.934131736526947,12.644889307423721,110.03053435114504,120.50859777378783,3.6946564885496183,3.7904599472704392,13.633587786259541,12.844158269196054
13079,89.91709844559585,125.85244074525187,4.83419689119171,6.662509498319579,14.61139896373057,19.769222570792728,145.21848739495798,132.9785352670138,7.781512605042017,6.997771635465671,23.563025210084035,20.56722695622457
13081,92.34715025906736,129.12493427177745,4.041450777202073,5.96590503480262,13.66839378238342,17.333550259370636,147.16528925619835,136.21113189380165,6.446280991735537,6.427739899870379,21.702479338842974,17.49316277297084
13128,167.4090909090909,174.6682987708309,6.545454545454546,6.7152248811441115,20.90909090909091,19.094908036632162,187.4795918367347,174.7758051145522,7.346938775510204,6.687582030816021,23.46938775510204,18.68193023076216
13131,22.932642487046632,37.839995124229695,0.8756476683937824,1.8638774884317253,6.196891191709844,8.478685940932952,36.19834710743802,42.513060705840886,1.3884297520661157,2.1998935611617148,9.776859504132231,8.94752070250542
13142,97.90673575129534,111.0662884188688,4.362694300518135,5.202469064742506,16.046632124352332,17.03987057225409,146.7890625,107.15252594520116,6.5546875,5.149434024018226,23.8515625,15.894380646066308
13191,102.45077720207254,105.02757034820418,3.0207253886010363,4.371973416479582,9.77720207253886,13.40852878634201,138.43262411347519,100.65920616221698,4.120567375886525,4.655987201297094,13.312056737588652,14.130076711839612
13293,116.05154639175258,171.4785668344783,4.819587628865979,7.482859711792989,11.871134020618557,14.97904898689812,197.51818181818183,186.6817304230066,8.481818181818182,8.238121076175164,20.845454545454544,14.471221909464342
13304,63.56476683937824,107.73838492149504,1.5647668393782384,3.225420203977767,5.38860103626943,9.448284379727742,120.36363636363636,123.99156114680355,3.01010101010101,3.993604452159113,9.747474747474747,10.697456720768873
13326,37.87564766839378,68.944460420147,0.8031088082901554,1.6902264005079595,3.290155440414508,4.85720646701501,57.073170731707314,78.84859643352053,1.2439024390243902,1.984949367214146,5.016260162601626,5.331600411523174
13503,103.06735751295336,136.3667719094418,3.523316062176166,4.837002061862225,7.66321243523316,10.318144618898847,185.5981308411215,135.08605641583708,6.345794392523365,4.931804376712131,13.757009345794392,10.414830791019709
13604,31.61139896373057,47.453587792567106,1.072538860103627,1.8328377018849151,7.2072538860103625,10.496455216266165,58.42857142857143,52.08834683773963,2.1122448979591835,2.1048919606979393,14.122448979591837,10.946227807743615
13628,61.8860103626943,116.05605443931275,0.9481865284974094,2.2470836021443232,2.844559585492228,5.8636134281885575,152.92207792207793,141.18397536862525,2.3636363636363638,3.060396822004292,6.818181818181818,7.641175289745187
13648,89.55958549222798,135.27128538543312,3.616580310880829,5.344207798618861,11.181347150259068,13.189850274323335,148.06034482758622,147.82000151730387,5.991379310344827,5.77776200038851,18.53448275862069,12.392445829745572
911343,51.652849740932645,87.03476738651158,2.300518134715026,3.268034854996425,11.476683937823834,13.697274872997893,82.94915254237289,99.17814822200384,3.7457627118644066,3.4744155031475783,18.694915254237287,13.131490482822164
911401,68.06862745098039,98.98187250818287,1.5686274509803921,2.8091427955822494,8.735294117647058,9.687111444102422,100.5909090909091,109.81424557619349,2.1515151515151514,3.2734006041350203,7.151515151515151,6.91318122083275
911429,117.22463768115942,97.55627371849835,3.681159420289855,4.027252975558425,14.478260869565217,14.121070548995162,129.01639344262296,96.28006527159933,4.032786885245901,4.063411476855354,15.90983606557377,14.023595286740553
13151,111.95336787564767,176.80127409736758,3.139896373056995,4.84726232759677,6.435233160621761,9.655913671194524,179.425,195.57433895791013,5.025,5.3254778457631655,10.325,10.489019869135822
