SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
11655,7,10,202,163,4,4
11655,7.05,212,300,322,6,8
11655,7.1,512,300,372,7,10
11655,7.15,812,300,149,8,29
11655,7.2,1112,300,115,2,7
11655,7.25,1412,300,1,0,3
11655,7.3,1712,300,59,3,15
11655,7.35,2012,300,90,3,12
11655,7.4,2312,300,57,3,10
11655,7.45,2612,300,224,2,5
11655,7.5,2912,300,354,3,4
11655,7.55,3212,300,196,8,21
11655,8,3512,300,31,1,4
11655,8.05,3812,300,196,5,24
11655,8.1,4112,300,114,5,28
11655,8.15,4412,300,165,0,5
11655,8.2,4712,300,38,1,10
11655,8.25,5012,300,169,11,16
11655,8.3,5312,300,308,10,17
11655,8.35,5612,300,560,10,17
11655,8.4,5912,300,610,13,29
11655,8.45,6212,300,241,3,6
11655,8.5,6512,300,91,1,1
11655,8.55,6812,300,0,0,0
11655,9,7112,300,0,0,0
11655,9.05,7412,300,0,0,0
11655,9.1,7712,300,0,0,0
11655,9.15,8012,300,0,0,0
11655,9.2,8312,300,0,0,0
11655,9.25,8612,300,0,0,0
11655,9.3,8912,300,0,0,0
11655,9.35,9212,300,0,0,0
11655,9.4,9512,300,0,0,0
11655,9.45,9812,300,0,0,0
11655,9.5,10112,300,0,0,0
11655,9.55,10412,300,0,0,0
11655,10,10712,300,0,0,0
11655,10.05,11012,300,0,0,0
11655,10.1,11312,300,0,0,0
11655,10.15,11612,300,0,0,0
11655,10.2,11912,300,0,0,0
11655,10.25,12212,300,0,0,0
11655,10.3,12512,300,0,0,0
11655,10.35,12812,300,0,0,0
11655,10.4,13112,300,0,0,0
11655,10.45,13412,300,0,0,0
11655,10.5,13712,300,0,0,0
11655,10.55,14012,300,261,7,10
11655,11,14312,300,371,10,21
11655,11.05,14612,300,330,1,1
11655,11.1,14912,300,125,0,0
11655,11.15,15212,300,0,0,0
11655,11.2,15512,300,187,1,2
11655,11.25,15812,300,130,0,1
11655,11.3,16112,300,54,0,0
11655,11.35,16412,300,163,0,0
11655,11.4,16712,300,553,3,5
11655,11.45,17012,300,316,4,6
11655,11.5,17312,300,195,0,4
