SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
11136,7.35,9,209,110,2,3
11136,7.4,218,300,254,17,28
11136,7.45,518,300,207,16,48
11136,7.5,818,300,212,23,52
11136,7.55,1118,300,82,9,26
11136,8,1418,300,0,0,37
11136,8.05,1718,300,80,7,30
11136,8.1,2018,300,312,19,41
11136,8.15,2318,300,224,1,2
11136,8.2,2618,300,91,0,0
11136,8.25,2918,300,357,2,3
11136,8.3,3218,300,257,5,7
11136,8.35,3518,300,500,7,8
11136,8.4,3818,300,204,15,40
11136,8.45,4118,300,0,0,6
11136,8.5,4418,300,79,2,9
11136,8.55,4718,300,167,17,36
11136,9,5018,300,302,20,27
11136,9.05,5318,300,121,14,37
11136,9.1,5618,300,341,33,75
11136,9.15,5918,300,461,38,66
11136,9.2,6218,300,237,21,47
11136,9.25,6518,300,134,14,39
11136,9.3,6818,300,112,9,29
11136,9.35,7118,300,268,25,52
11136,9.4,7418,300,318,30,62
11136,9.45,7718,300,200,23,74
11136,9.5,8018,300,194,11,25
11136,9.55,8318,300,150,13,30
11136,10,8618,300,173,10,25
11136,10.05,8918,300,19,2,5
11136,10.1,9218,300,271,17,49
11136,10.15,9518,300,173,8,29
11136,10.2,9818,300,333,36,83
11136,10.25,10118,300,220,22,61
11136,10.3,10418,300,308,24,53
11136,10.35,10718,300,72,9,36
11136,10.4,11018,300,118,14,37
11136,10.45,11318,300,219,19,33
11136,10.5,11618,300,466,18,29
11136,10.55,11918,300,614,22,27
11136,11,12218,300,271,9,12
11136,11.05,12518,300,0,0,0
11136,11.1,12818,300,0,0,0
11136,11.15,13118,300,0,0,0
11136,11.2,13418,300,0,0,0
11136,11.25,13718,300,0,0,0
11136,11.3,14018,300,0,0,0
11136,11.35,14318,300,0,0,0
11136,11.4,14618,300,0,0,0
11136,11.45,14918,300,0,0,0
11136,11.5,15218,300,0,0,0
11136,11.55,15518,300,0,0,0
11136,12,15818,300,0,0,0
11136,12.05,16118,300,0,0,0
11136,12.1,16418,300,0,0,0
11136,12.15,16718,300,0,0,0
11136,12.2,17018,300,0,0,0
11136,12.25,17318,300,0,0,0
11136,12.3,17618,300,0,0,0
11136,12.35,17918,300,0,0,0
11136,12.4,18218,300,0,0,0
11136,12.45,18518,300,0,0,0
11136,12.5,18818,300,0,0,0
11136,12.55,19118,300,0,0,0
11136,13,19418,300,0,0,0
11136,13.05,19718,300,0,0,0
11136,13.1,20018,300,0,0,0
11136,13.15,20318,300,0,0,0
11136,13.2,20618,300,0,0,0
11136,13.25,20918,300,0,0,0
11136,13.3,21218,300,0,0,0
11136,13.35,21518,300,0,0,0
11136,13.4,21818,300,23,0,0
11136,13.45,22118,300,147,12,42
11136,13.5,22418,300,164,11,22
11136,13.55,22718,300,50,2,16
11136,14,23018,300,140,5,18
11136,14.05,23318,300,106,4,10
11136,14.1,23618,300,488,9,13
11136,14.15,23918,300,66,5,11
11136,14.2,24218,300,164,13,35
11136,14.25,24518,300,0,0,8
11136,14.3,24818,300,0,0,6
11136,14.35,25118,300,0,0,4
11136,14.4,25418,300,0,0,2
11136,14.45,25718,300,218,11,22
11136,14.5,26018,300,166,11,43
11136,14.55,26318,300,154,13,22
11136,15,26618,300,100,3,5
11136,15.05,26918,300,16,0,0
11136,15.1,27218,300,17,0,0
11136,15.15,27518,300,0,0,0
11136,15.2,27818,300,20,0,0
11136,15.25,28118,300,78,0,1
11136,15.3,28418,300,59,5,8
11136,15.35,28718,300,28,2,3
