SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
501,8.4,5872,300,584,16,21
501,8.55,6772,300,417,13,26
501,9.2,8272,300,534,13,19
501,9.4,9472,300,433,15,31
501,9.45,9772,300,677,20,35
501,9.5,10072,300,569,16,28
501,10.25,12172,300,464,18,19
501,11.55,17572,300,523,11,16
501,14.15,21028,300,461,15,37
501,15.25,25228,300,574,21,51
501,17.55,33382,300,443,10,17
501,18.15,34582,300,438,11,17
501,19.5,40282,300,541,16,33
501,19.55,40582,300,516,20,51
501,20,40882,300,430,13,43
501,20.15,41782,300,467,9,16
501,20.25,42382,300,523,12,23
501,20.35,42982,300,531,11,23
