SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
266,6.55,226,300,141,8,28
266,10.2,12526,300,181,11,23
266,11.15,15826,300,335,31,59
266,11.25,16426,300,250,21,57
266,11.3,16726,300,235,13,25
266,13.5,25126,300,365,13,23
266,14,25726,300,131,8,25
266,15,29326,300,166,8,33
266,15.1,29926,300,270,12,26
266,16.5,35926,300,134,7,26
266,17.3,38326,300,239,16,40
266,17.35,38626,300,183,12,38
266,18,40126,300,221,10,21
266,18.25,41626,300,139,7,24
266,18.4,42526,300,213,17,36
266,18.55,43426,300,237,23,51
266,19.05,44026,300,272,21,51
