SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
187,12.25,4093,300,193,11,24
187,12.3,4393,300,220,9,18
187,12.35,4693,300,212,12,30
187,12.4,4993,300,282,11,28
187,12.45,5293,300,197,9,25
187,12.5,5593,300,347,12,17
187,15.25,14893,300,241,14,24
187,15.4,15793,300,364,11,20
187,15.5,16393,300,518,16,22
187,15.55,16693,300,240,12,20
187,16,16993,300,221,9,18
187,16.15,17893,300,220,20,35
187,16.4,19393,300,205,24,52
187,16.45,19693,300,207,11,24
187,13.15,25872,300,205,7,16
187,13.25,26472,300,218,29,66
187,16.3,37572,300,308,13,19
187,16.55,39072,300,352,14,34
187,17,39372,300,326,7,16
187,17.5,42372,300,402,18,28
187,18.05,43272,300,402,11,28
187,18.4,44232,300,299,10,18
187,18.5,44832,300,280,11,24
187,18.55,45132,300,198,13,23
187,19,45432,300,256,12,26
187,19.55,48378,300,294,10,25
187,20.1,49278,300,207,9,22
187,16.5,56088,300,325,7,16
