SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
196,10.05,1520,300,189,9,18
196,10.2,2420,300,377,22,34
196,10.25,2720,300,193,17,40
196,11.45,7520,300,195,13,33
196,11.5,7820,300,264,15,26
196,11.55,8120,300,156,7,27
196,13.4,10165,284,270,18,29
196,15.25,16449,300,146,8,24
196,16,18549,300,137,9,30
196,16.3,20349,300,409,6,15
196,16.35,20649,300,203,10,19
196,16.4,20949,300,177,15,56
196,16.45,21249,300,168,8,29
196,16.55,21849,300,154,10,26
196,17,22149,300,150,8,45
196,17.05,22449,300,392,10,16
196,17.1,22749,300,361,12,16
196,17.2,23349,300,413,11,26
196,17.25,23649,300,416,27,57
196,17.35,24249,300,203,7,15
196,10.5,25008,264,160,6,16
196,15.5,45362,300,397,15,42
196,15.55,45662,300,145,11,31
196,9.15,51264,300,197,11,19
196,14.3,56647,300,158,6,19
